,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,1005.7 ,... ,1007.9 ,2018-09-01 00:22 ,1003.6 ,2018-09-01 15:41 ,28.2 ,31.1 ,2018-09-01 13:31 ,26.2 ,2018-09-01 05:51 ,... ,81 ,64 ,2018-09-01 11:11 ,1.5 ,146 ,5.6 ,284 ,2018-09-01 13:58 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,1003.0 ,... ,1005.2 ,2018-09-02 00:01 ,1001.0 ,2018-09-02 14:53 ,28.1 ,30.8 ,2018-09-02 11:32 ,25.8 ,2018-09-02 05:51 ,... ,81 ,64 ,2018-09-02 10:41 ,2.0 ,185 ,6.9 ,286 ,2018-09-02 14:19 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,1001.1 ,... ,1003.2 ,2018-09-03 09:01 ,999.2 ,2018-09-03 15:51 ,28.2 ,31.5 ,2018-09-03 10:33 ,25.7 ,2018-09-03 05:31 ,... ,79 ,60 ,2018-09-03 10:31 ,2.9 ,169 ,8.9 ,256 ,2018-09-03 12:07 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,1000.0 ,... ,1001.7 ,2018-09-04 09:45 ,997.6 ,2018-09-04 14:43 ,29.0 ,33.3 ,2018-09-04 12:31 ,26.5 ,2018-09-04 00:51 ,... ,78 ,57 ,2018-09-04 12:22 ,3.2 ,163 ,8.7 ,192 ,2018-09-04 04:10 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,1000.9 ,... ,1002.5 ,2018-09-05 09:31 ,999.1 ,2018-09-05 15:51 ,29.0 ,31.7 ,2018-09-05 12:01 ,26.9 ,2018-09-05 05:45 ,... ,81 ,71 ,2018-09-05 15:56 ,1.8 ,184 ,6.7 ,288 ,2018-09-05 11:48 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,1001.1 ,... ,1002.6 ,2018-09-06 10:12 ,999.4 ,2018-09-06 15:41 ,28.9 ,31.5 ,2018-09-06 09:41 ,26.2 ,2018-09-06 05:35 ,... ,79 ,67 ,2018-09-06 10:34 ,1.7 ,130 ,5.9 ,352 ,2018-09-06 14:07 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,1001.6 ,... ,... , ,... , ,28.8 ,... , ,... , ,... ,80 ,... , ,1.9 ,167 ,... ,... , ,2.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,1003.3 ,... ,1004.8 ,2018-09-08 10:01 ,1001.7 ,2018-09-08 16:46 ,27.2 ,29.4 ,2018-09-08 12:44 ,25.6 ,2018-09-08 23:33 ,... ,83 ,75 ,2018-09-08 12:06 ,2.9 ,23 ,10.6 ,29 ,2018-09-08 17:43 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,1004.6 ,... ,1006.6 ,2018-09-09 22:07 ,1002.6 ,2018-09-09 15:24 ,25.4 ,27.3 ,2018-09-09 11:51 ,24.1 ,2018-09-09 23:41 ,... ,83 ,75 ,2018-09-09 16:11 ,4.8 ,26 ,18.6 ,22 ,2018-09-09 14:54 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,1003.6 ,... ,1006.3 ,2018-09-10 00:02 ,1001.1 ,2018-09-10 15:25 ,26.1 ,29.6 ,2018-09-10 11:43 ,23.4 ,2018-09-10 05:32 ,... ,78 ,65 ,2018-09-10 11:43 ,4.9 ,23 ,16.2 ,22 ,2018-09-10 09:15 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
10,11,1003.0 ,... ,1005.1 ,2018-09-11 22:31 ,1000.4 ,2018-09-11 02:22 ,27.4 ,31.0 ,2018-09-11 11:22 ,24.5 ,2018-09-11 03:51 ,... ,84 ,72 ,2018-09-11 11:29 ,1.8 ,42 ,7.2 ,254 ,2018-09-11 11:52 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
11,12,1004.5 ,... ,1005.7 ,2018-09-12 06:46 ,1002.8 ,2018-09-12 17:15 ,27.3 ,28.8 ,2018-09-12 13:52 ,25.7 ,2018-09-12 06:52 ,... ,89 ,79 ,2018-09-12 14:27 ,2.3 ,5 ,7.9 ,26 ,2018-09-12 15:57 ,1.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
12,13,1004.1 ,... ,1005.8 ,2018-09-13 10:50 ,1003.0 ,2018-09-13 16:48 ,28.4 ,31.1 ,2018-09-13 12:14 ,26.6 ,2018-09-13 04:15 ,... ,86 ,72 ,2018-09-13 12:11 ,1.3 ,9 ,7.0 ,13 ,2018-09-13 16:20 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
13,14,1002.0 ,... ,1005.0 ,2018-09-14 08:41 ,999.2 ,2018-09-14 15:51 ,28.5 ,32.2 ,2018-09-14 14:31 ,25.8 ,2018-09-14 06:34 ,... ,77 ,58 ,2018-09-14 12:51 ,1.7 ,133 ,10.9 ,38 ,2018-09-14 16:19 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
14,15,995.8 ,... ,999.4 ,2018-09-15 00:01 ,992.9 ,2018-09-15 15:21 ,27.9 ,30.0 ,2018-09-15 16:43 ,25.4 ,2018-09-15 03:41 ,... ,74 ,63 ,2018-09-15 13:47 ,1.6 ,24 ,5.6 ,40 ,2018-09-15 05:26 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
15,16,1001.4 ,... ,1007.2 ,2018-09-16 23:45 ,995.3 ,2018-09-16 00:01 ,28.6 ,32.0 ,2018-09-16 10:04 ,25.6 ,2018-09-16 05:06 ,... ,75 ,61 ,2018-09-16 10:04 ,1.2 ,125 ,4.8 ,280 ,2018-09-16 10:23 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
16,17,1007.8 ,... ,1011.0 ,2018-09-17 22:31 ,1006.0 ,2018-09-17 14:45 ,28.2 ,31.3 ,2018-09-17 07:34 ,25.6 ,2018-09-17 05:57 ,... ,85 ,67 ,2018-09-17 07:41 ,1.9 ,11 ,7.1 ,350 ,2018-09-17 11:53 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
