,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,1013.2 ,... ,1015.6 ,2018-02-01 21:42 ,1010.6 ,2018-02-01 15:20 ,12.9 ,15.7 ,2018-02-01 15:32 ,10.5 ,2018-02-01 06:47 ,... ,84 ,71 ,2018-02-01 13:30 ,3.0 ,358 ,8.5 ,348 ,2018-02-01 05:24 ,2.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,1015.2 ,... ,1017.5 ,2018-02-02 22:04 ,1013.6 ,2018-02-02 15:09 ,14.0 ,18.2 ,2018-02-02 11:30 ,12.0 ,2018-02-02 22:02 ,... ,81 ,67 ,2018-02-02 11:31 ,3.2 ,1 ,10.6 ,7 ,2018-02-02 17:10 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,1016.4 ,... ,1018.0 ,2018-02-03 22:15 ,1014.4 ,2018-02-03 15:39 ,11.3 ,13.1 ,2018-02-03 11:32 ,8.9 ,2018-02-03 23:40 ,... ,79 ,70 ,2018-02-03 11:24 ,3.3 ,2 ,8.2 ,12 ,2018-02-03 02:52 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,1016.9 ,... ,1018.5 ,2018-02-04 23:28 ,1015.2 ,2018-02-04 14:41 ,10.2 ,12.2 ,2018-02-04 16:18 ,8.7 ,2018-02-04 00:50 ,... ,78 ,71 ,2018-02-04 12:58 ,2.9 ,9 ,8.8 ,14 ,2018-02-04 18:46 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,1017.5 ,... ,1019.7 ,2018-02-05 09:43 ,1015.2 ,2018-02-05 15:35 ,8.8 ,9.5 ,2018-02-05 01:19 ,8.0 ,2018-02-05 19:58 ,... ,77 ,72 ,2018-02-05 14:45 ,3.3 ,25 ,8.4 ,2 ,2018-02-05 05:55 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,1014.7 ,... ,1017.8 ,2018-02-06 00:43 ,1012.0 ,2018-02-06 18:14 ,11.3 ,15.8 ,2018-02-06 16:09 ,6.8 ,2018-02-06 07:14 ,... ,68 ,52 ,2018-02-06 15:57 ,2.2 ,1 ,7.4 ,353 ,2018-02-06 20:03 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,1012.9 ,... ,1014.8 ,2018-02-07 10:13 ,1010.8 ,2018-02-07 15:39 ,11.4 ,13.2 ,2018-02-07 15:41 ,8.9 ,2018-02-07 04:12 ,... ,85 ,68 ,2018-02-07 00:19 ,1.7 ,7 ,5.8 ,6 ,2018-02-07 15:30 ,2.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,1011.0 ,... ,1013.5 ,2018-02-08 00:55 ,1008.7 ,2018-02-08 14:57 ,13.2 ,15.3 ,2018-02-08 15:36 ,11.4 ,2018-02-08 06:42 ,... ,93 ,85 ,2018-02-08 15:30 ,1.4 ,7 ,5.8 ,25 ,2018-02-08 03:32 ,7.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,1009.6 ,... ,1011.6 ,2018-02-09 09:42 ,1007.1 ,2018-02-09 14:39 ,16.0 ,20.8 ,2018-02-09 14:05 ,13.3 ,2018-02-09 02:29 ,... ,89 ,69 ,2018-02-09 13:09 ,2.1 ,11 ,8.2 ,345 ,2018-02-09 14:28 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,1010.3 ,... ,1012.5 ,2018-02-10 09:28 ,1007.7 ,2018-02-10 14:21 ,16.7 ,22.2 ,2018-02-10 13:52 ,14.6 ,2018-02-10 03:47 ,... ,91 ,68 ,2018-02-10 13:43 ,3.0 ,360 ,9.4 ,336 ,2018-02-10 14:23 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
10,11,1014.6 ,... ,1018.0 ,2018-02-11 23:58 ,1012.0 ,2018-02-11 03:19 ,13.9 ,17.4 ,2018-02-11 15:38 ,11.7 ,2018-02-11 07:40 ,... ,82 ,68 ,2018-02-11 16:40 ,3.4 ,2 ,9.6 ,344 ,2018-02-11 17:06 ,1.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
11,12,1017.9 ,... ,1020.0 ,2018-02-12 09:57 ,1015.6 ,2018-02-12 16:08 ,14.5 ,19.0 ,2018-02-12 15:33 ,12.2 ,2018-02-12 04:22 ,... ,71 ,58 ,2018-02-12 16:32 ,2.4 ,3 ,8.7 ,330 ,2018-02-12 16:49 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
12,13,1016.8 ,... ,1019.0 ,2018-02-13 09:34 ,1013.9 ,2018-02-13 15:57 ,15.6 ,22.4 ,2018-02-13 13:50 ,10.9 ,2018-02-13 06:50 ,... ,67 ,46 ,2018-02-13 13:50 ,1.5 ,14 ,6.7 ,343 ,2018-02-13 17:32 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
13,14,1013.1 ,... ,1016.0 ,2018-02-14 00:08 ,1009.8 ,2018-02-14 14:47 ,17.8 ,26.5 ,2018-02-14 14:39 ,11.1 ,2018-02-14 06:58 ,... ,72 ,32 ,2018-02-14 13:13 ,1.3 ,268 ,6.7 ,236 ,2018-02-14 14:22 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
14,15,1009.9 ,... ,1012.2 ,2018-02-15 00:07 ,1006.7 ,2018-02-15 15:34 ,22.4 ,31.9 ,2018-02-15 14:10 ,14.3 ,2018-02-15 04:10 ,... ,67 ,32 ,2018-02-15 13:58 ,1.5 ,13 ,8.8 ,291 ,2018-02-15 16:19 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
15,16,1008.2 ,... ,1009.6 ,2018-02-16 00:14 ,1006.5 ,2018-02-16 13:51 ,22.1 ,27.8 ,2018-02-16 13:46 ,17.8 ,2018-02-16 04:06 ,... ,78 ,59 ,2018-02-16 13:10 ,1.7 ,356 ,6.6 ,350 ,2018-02-16 15:17 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
16,17,1010.1 ,... ,1012.4 ,2018-02-17 22:22 ,1008.1 ,2018-02-17 03:32 ,19.3 ,25.6 ,2018-02-17 13:56 ,16.9 ,2018-02-17 23:40 ,... ,82 ,60 ,2018-02-17 13:57 ,2.1 ,326 ,7.5 ,3 ,2018-02-17 01:52 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
17,18,1011.4 ,... ,1014.0 ,2018-02-18 08:11 ,1008.7 ,2018-02-18 14:56 ,20.5 ,27.0 ,2018-02-18 15:46 ,16.0 ,2018-02-18 07:07 ,... ,75 ,46 ,2018-02-18 13:24 ,2.1 ,12 ,6.9 ,353 ,2018-02-18 12:34 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
18,19,1009.9 ,... ,1013.0 ,2018-02-19 09:30 ,1007.1 ,2018-02-19 16:01 ,21.8 ,29.4 ,2018-02-19 15:49 ,16.4 ,2018-02-19 05:00 ,... ,71 ,39 ,2018-02-19 15:50 ,1.5 ,80 ,6.0 ,11 ,2018-02-19 13:09 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
19,20,1008.5 ,... ,1011.0 ,2018-02-20 09:39 ,1006.3 ,2018-02-20 15:20 ,20.2 ,26.0 ,2018-02-20 13:51 ,16.3 ,2018-02-20 06:49 ,... ,80 ,58 ,2018-02-20 13:50 ,1.9 ,331 ,6.8 ,312 ,2018-02-20 14:57 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
20,21,1008.0 ,... ,1009.9 ,2018-02-21 09:37 ,1005.6 ,2018-02-21 15:40 ,19.3 ,24.3 ,2018-02-21 14:29 ,16.8 ,2018-02-21 09:37 ,... ,79 ,61 ,2018-02-21 13:37 ,2.8 ,8 ,7.5 ,340 ,2018-02-21 12:41 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
21,22,1010.6 ,... ,1013.7 ,2018-02-22 21:10 ,1008.9 ,2018-02-22 02:56 ,15.7 ,18.4 ,2018-02-22 12:56 ,13.2 ,2018-02-22 23:52 ,... ,88 ,76 ,2018-02-22 11:45 ,2.6 ,2 ,8.5 ,5 ,2018-02-22 18:16 ,7.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
22,23,1012.4 ,... ,1014.4 ,2018-02-23 22:19 ,1010.4 ,2018-02-23 15:13 ,17.4 ,23.1 ,2018-02-23 15:11 ,13.2 ,2018-02-24 00:00 ,... ,83 ,64 ,2018-02-23 15:10 ,1.8 ,326 ,6.4 ,325 ,2018-02-23 16:30 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
23,24,1012.7 ,... ,1015.7 ,2018-02-24 09:17 ,1010.4 ,2018-02-24 16:25 ,19.9 ,26.3 ,2018-02-24 15:35 ,16.8 ,2018-02-24 06:52 ,... ,79 ,51 ,2018-02-24 15:52 ,2.0 ,16 ,6.4 ,39 ,2018-02-24 10:21 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
24,25,1011.2 ,... ,1012.8 ,2018-02-25 22:44 ,1009.3 ,2018-02-25 14:35 ,19.5 ,24.9 ,2018-02-25 13:36 ,15.6 ,2018-02-25 23:06 ,... ,81 ,62 ,2018-02-25 12:10 ,3.1 ,2 ,9.7 ,339 ,2018-02-25 16:08 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
25,26,1011.9 ,... ,1013.7 ,2018-02-26 09:24 ,1009.9 ,2018-02-26 15:12 ,18.2 ,23.7 ,2018-02-26 13:55 ,14.9 ,2018-02-26 06:40 ,... ,78 ,57 ,2018-02-26 14:06 ,2.1 ,3 ,6.8 ,329 ,2018-02-26 15:54 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
26,27,1011.0 ,... ,1013.9 ,2018-02-27 09:19 ,1008.6 ,2018-02-27 16:06 ,18.7 ,22.9 ,2018-02-27 16:35 ,15.3 ,2018-02-27 03:58 ,... ,81 ,62 ,2018-02-27 16:34 ,1.9 ,2 ,7.5 ,343 ,2018-02-27 17:35 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
27,28,1007.5 ,... ,1009.8 ,2018-03-01 00:00 ,1006.2 ,2018-02-28 14:30 ,20.5 ,27.2 ,2018-02-28 14:03 ,16.3 ,2018-02-28 04:42 ,... ,82 ,59 ,2018-02-28 14:03 ,1.2 ,17 ,7.2 ,350 ,2018-02-28 16:02 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
