,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,991.5 ,... ,992.9 ,2018-11-01 20:16 ,989.8 ,2018-11-01 03:27 ,18.5 ,19.2 ,2018-11-01 13:28 ,17.7 ,2018-11-01 04:51 ,... ,96 ,91 ,2018-11-01 00:05 ,0.3 ,77 ,4.2 ,151 ,2018-11-01 13:08 ,28.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,990.1 ,... ,992.2 ,2018-11-02 09:23 ,987.1 ,2018-11-02 17:08 ,19.6 ,21.6 ,2018-11-02 12:15 ,18.0 ,2018-11-02 04:52 ,... ,97 ,94 ,2018-11-02 14:29 ,0.3 ,75 ,3.5 ,253 ,2018-11-02 04:41 ,27.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,987.7 ,... ,989.1 ,2018-11-03 21:12 ,985.8 ,2018-11-03 07:48 ,23.2 ,29.6 ,2018-11-03 11:46 ,19.4 ,2018-11-03 01:31 ,... ,88 ,64 ,2018-11-03 10:42 ,0.4 ,98 ,3.2 ,250 ,2018-11-03 22:41 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,988.6 ,... ,991.5 ,2018-11-04 20:57 ,986.7 ,2018-11-04 07:09 ,22.0 ,23.5 ,2018-11-04 08:39 ,20.9 ,2018-11-04 05:51 ,... ,93 ,87 ,2018-11-04 07:09 ,0.2 ,341 ,3.4 ,48 ,2018-11-04 14:46 ,1.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,989.2 ,... ,990.7 ,2018-11-05 09:07 ,987.2 ,2018-11-05 06:15 ,22.7 ,26.6 ,2018-11-05 09:04 ,20.4 ,2018-11-05 06:01 ,... ,84 ,70 ,2018-11-05 09:41 ,0.4 ,344 ,3.5 ,95 ,2018-11-05 09:10 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,990.2 ,... ,992.8 ,2018-11-06 08:38 ,986.9 ,2018-11-06 03:44 ,22.7 ,27.4 ,2018-11-06 10:17 ,20.5 ,2018-11-06 01:01 ,... ,89 ,69 ,2018-11-06 10:20 ,0.3 ,7 ,3.1 ,188 ,2018-11-06 09:34 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,989.9 ,... ,992.3 ,2018-11-07 07:52 ,987.5 ,2018-11-07 04:22 ,23.5 ,29.1 ,2018-11-07 10:14 ,20.9 ,2018-11-07 06:01 ,... ,87 ,63 ,2018-11-07 10:19 ,0.4 ,132 ,3.3 ,147 ,2018-11-07 12:03 ,20.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,989.0 ,... ,990.5 ,2018-11-08 07:06 ,987.3 ,2018-11-08 13:44 ,23.0 ,27.3 ,2018-11-08 10:46 ,21.1 ,2018-11-08 05:41 ,... ,92 ,74 ,2018-11-08 10:10 ,0.2 ,102 ,2.7 ,145 ,2018-11-08 10:38 ,5.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,990.0 ,... ,991.7 ,2018-11-09 07:08 ,988.6 ,2018-11-09 01:43 ,23.3 ,28.1 ,2018-11-09 10:58 ,21.0 ,2018-11-09 05:31 ,... ,87 ,64 ,2018-11-09 11:32 ,0.3 ,15 ,2.6 ,160 ,2018-11-09 11:45 ,7.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,991.2 ,... ,994.1 ,2018-11-10 08:40 ,989.5 ,2018-11-10 16:31 ,21.6 ,27.0 ,2018-11-10 12:56 ,19.8 ,2018-11-10 09:42 ,... ,88 ,51 ,2018-11-10 12:50 ,0.5 ,311 ,5.3 ,252 ,2018-11-10 10:22 ,20.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
