,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpDay,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,Precp1DayMax,Precp1DayMaxTime,RH,EvapA,SunShine,GloblRad,UVI Max Mean,UVI Max,UVI Max Time,Cloud Amount
0,01,1018.9 ,1019.9 ,1028.5 ,2012-01-04 09:50 ,1006.1 ,2012-01-16 13:57 ,16.1 ,24.7 ,2012-01-16 10:53 ,10.0 ,2012-01-04 21:53 ,13.1 ,1.6 ,270 ,20.0 ,320 ,2012-01-16 14:10 ,175.1 ,310.9 ,20 ,1.5 ,2012-01-24 04:31 ,4.0 ,2012-01-12 07:33 ,23.5 ,2012-01-24 00:00 ,83 ,25.5 ,38.4 ,137.84 ,3 ,6 ,2012-01-27 13:00 ,9.1 
1,02,1017.1 ,1018.1 ,1026.0 ,2012-02-18 22:18 ,1006.0 ,2012-02-06 15:51 ,16.9 ,27.3 ,2012-02-14 13:25 ,10.0 ,2012-02-09 00:54 ,13.8 ,1.6 ,50 ,12.7 ,150 ,2012-02-12 13:54 ,199.0 ,260.5 ,20 ,4.5 ,2012-02-23 13:40 ,8.0 ,2012-02-24 09:34 ,47.1 ,2012-02-24 00:00 ,83 ,30.3 ,61.5 ,179.34 ,3 ,7 ,2012-02-14 12:00 ,8.7 
2,03,1016.0 ,1017.0 ,1025.1 ,2012-03-12 09:25 ,1006.2 ,2012-03-05 13:50 ,19.5 ,29.3 ,2012-03-04 13:59 ,10.7 ,2012-03-24 20:02 ,15.1 ,1.8 ,270 ,14.4 ,110 ,2012-03-28 13:35 ,106.7 ,148.8 ,19 ,1.5 ,2012-03-12 03:46 ,4.9 ,2012-03-12 14:11 ,44.0 ,2012-03-12 00:00 ,76 ,57.8 ,110.1 ,322.97 ,5 ,8 ,2012-03-23 12:00 ,7.9 
3,04,1011.7 ,1012.6 ,1022.9 ,2012-04-01 00:01 ,1002.4 ,2012-04-25 14:32 ,22.2 ,31.3 ,2012-04-25 10:10 ,14.4 ,2012-04-01 00:37 ,18.0 ,1.7 ,70 ,19.1 ,70 ,2012-04-03 11:58 ,107.8 ,91.4 ,18 ,4.5 ,2012-04-27 10:18 ,13.0 ,2012-04-27 10:13 ,38.3 ,2012-04-26 00:00 ,77 ,50.2 ,88.6 ,319.90 ,5 ,9 ,2012-04-12 13:00 ,8.5 
4,05,1007.6 ,1008.5 ,1012.0 ,2012-05-18 22:09 ,1002.3 ,2012-05-13 15:26 ,24.6 ,32.2 ,2012-05-15 12:14 ,18.2 ,2012-05-06 04:49 ,21.2 ,1.7 ,70 ,13.8 ,70 ,2012-05-09 14:52 ,656.6 ,161.9 ,20 ,14.5 ,2012-05-12 18:23 ,64.0 ,2012-05-12 17:39 ,209.5 ,2012-05-12 00:00 ,82 ,87.4 ,126.7 ,422.81 ,6 ,10 ,2012-05-13 12:00 ,8.0 
5,06,1002.9 ,1003.8 ,1010.2 ,2012-06-30 22:45 ,994.8 ,2012-06-20 18:58 ,27.3 ,35.1 ,2012-06-30 13:19 ,22.4 ,2012-06-13 10:01 ,23.7 ,1.7 ,70 ,15.4 ,160 ,2012-06-29 11:56 ,287.4 ,132.1 ,16 ,20.0 ,2012-06-09 18:18 ,40.6 ,2012-06-09 18:07 ,105.8 ,2012-06-12 00:00 ,81 ,90.4 ,135.6 ,445.51 ,8 ,12 ,2012-06-17 12:00 ,8.0 
6,07,1004.9 ,1005.8 ,1011.2 ,2012-07-01 22:05 ,992.6 ,2012-07-31 15:55 ,29.2 ,35.6 ,2012-07-08 12:38 ,24.0 ,2012-07-17 16:28 ,25.1 ,2.5 ,30 ,22.3 ,60 ,2012-07-31 22:45 ,164.7 ,47.3 ,10 ,15.0 ,2012-07-17 15:20 ,46.7 ,2012-07-17 15:12 ,71.7 ,2012-07-31 00:00 ,80 ,117.1 ,276.9 ,692.02 ,10 ,12 ,2012-07-20 13:00 ,5.1 
7,08,1001.9 ,1002.8 ,1010.2 ,2012-08-18 00:01 ,980.2 ,2012-08-02 04:04 ,28.5 ,36.3 ,2012-08-07 12:42 ,24.0 ,2012-08-26 04:46 ,24.6 ,2.6 ,90 ,30.6 ,30 ,2012-08-02 02:24 ,551.3 ,80.0 ,16 ,15.0 ,2012-08-01 12:49 ,53.5 ,2012-08-01 12:00 ,212.0 ,2012-08-01 00:00 ,81 ,126.9 ,198.3 ,559.38 ,9 ,13 ,2012-08-15 13:00 ,6.4 
8,09,1010.0 ,1010.9 ,1016.3 ,2012-09-30 20:47 ,1000.9 ,2012-09-28 15:24 ,26.3 ,32.5 ,2012-09-11 12:10 ,18.8 ,2012-09-30 00:29 ,22.3 ,2.3 ,90 ,17.3 ,360 ,2012-09-28 14:52 ,69.6 ,64.6 ,10 ,4.5 ,2012-09-26 06:34 ,8.5 ,2012-09-25 22:25 ,16.0 ,2012-09-15 00:00 ,79 ,85.0 ,170.1 ,457.37 ,7 ,11 ,2012-09-05 12:00 ,6.6 
9,10,1014.5 ,1015.4 ,1020.3 ,2012-10-19 08:28 ,1008.3 ,2012-10-03 15:02 ,23.1 ,30.1 ,2012-10-16 14:27 ,18.0 ,2012-10-13 04:27 ,18.4 ,2.3 ,270 ,12.8 ,10 ,2012-10-17 13:23 ,137.5 ,113.5 ,14 ,13.0 ,2012-10-28 21:40 ,21.0 ,2012-10-28 21:16 ,44.0 ,2012-10-28 00:00 ,76 ,64.5 ,134.7 ,344.29 ,5 ,8 ,2012-10-04 12:00 ,7.0 
10,11,1016.3 ,1017.3 ,1022.5 ,2012-11-27 09:17 ,1008.7 ,2012-11-23 02:17 ,20.3 ,28.7 ,2012-11-04 11:04 ,13.7 ,2012-11-26 23:53 ,17.7 ,1.7 ,260 ,13.7 ,70 ,2012-11-26 08:44 ,137.3 ,168.7 ,19 ,3.5 ,2012-11-29 06:18 ,9.8 ,2012-11-29 06:06 ,21.0 ,2012-11-18 00:00 ,86 ,28.5 ,57.5 ,163.30 ,3 ,6 ,2012-11-10 12:00 ,8.8 
11,12,1018.9 ,1019.9 ,1028.0 ,2012-12-23 20:40 ,1010.5 ,2012-12-02 04:12 ,17.3 ,26.3 ,2012-12-15 13:37 ,7.7 ,2012-12-31 00:28 ,14.8 ,1.9 ,260 ,16.2 ,10 ,2012-12-30 01:18 ,323.1 ,259.9 ,23 ,3.8 ,2012-12-12 18:08 ,11.5 ,2012-12-08 16:38 ,76.7 ,2012-12-08 00:00 ,86 ,24.5 ,42.5 ,116.92 ,2 ,5 ,2012-12-14 12:00 ,8.8 
