,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpDay,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,Precp1DayMax,Precp1DayMaxTime,RH,EvapA,SunShine,GloblRad,UVI Max Mean,UVI Max,UVI Max Time,Cloud Amount
0,01,937.4 ,... ,943.5 ,2017-01-24 09:05 ,930.3 ,2017-01-08 14:17 ,17.2 ,30.0 ,2017-01-02 14:15 ,10.1 ,2017-01-05 10:01 ,... ,0.9 ,9 ,7.5 ,340 ,2017-01-25 15:19 ,2.0 ,... ,2 ,... , ,... , ,1.0 ,2017-01-14 00:00 ,85 ,... ,... ,... ,... ,... , ,... 
1,02,937.5 ,... ,946.1 ,2017-02-14 09:01 ,929.9 ,2017-02-05 15:54 ,16.6 ,28.1 ,2017-02-23 14:06 ,9.9 ,2017-02-11 21:31 ,... ,1.0 ,12 ,9.4 ,326 ,2017-02-22 13:43 ,2.5 ,... ,2 ,... , ,... , ,2.0 ,2017-02-12 00:00 ,84 ,... ,... ,... ,... ,... , ,... 
2,03,935.1 ,... ,941.9 ,2017-03-27 10:22 ,929.4 ,2017-03-13 14:33 ,18.6 ,29.2 ,2017-03-13 13:56 ,12.8 ,2017-03-27 06:01 ,... ,1.2 ,334 ,9.2 ,325 ,2017-03-23 11:54 ,28.0 ,... ,8 ,... , ,... , ,15.0 ,2017-03-19 00:00 ,86 ,... ,... ,... ,... ,... , ,... 
3,04,933.3 ,... ,940.8 ,2017-04-03 08:01 ,928.1 ,2017-04-10 16:21 ,20.6 ,32.1 ,2017-04-19 13:51 ,12.1 ,2017-04-03 01:51 ,... ,1.3 ,1 ,11.2 ,276 ,2017-04-27 16:08 ,111.0 ,... ,8 ,... , ,... , ,30.5 ,2017-04-22 00:00 ,85 ,... ,... ,... ,... ,... , ,... 
4,05,931.4 ,... ,937.1 ,2017-05-06 08:37 ,926.2 ,2017-05-31 18:12 ,22.8 ,31.8 ,2017-05-14 13:43 ,17.4 ,2017-05-01 02:21 ,... ,1.0 ,1 ,10.5 ,320 ,2017-05-13 14:01 ,278.0 ,... ,20 ,... , ,... , ,49.5 ,2017-05-25 00:00 ,89 ,... ,... ,... ,... ,... , ,... 
5,06,930.6 ,... ,934.0 ,2017-06-07 22:52 ,924.2 ,2017-06-02 14:50 ,24.1 ,32.8 ,2017-06-22 14:11 ,20.3 ,2017-06-15 06:19 ,... ,1.3 ,135 ,25.3 ,350 ,2017-06-02 15:13 ,1054.5 ,... ,20 ,... , ,... , ,309.5 ,2017-06-03 00:00 ,88 ,... ,... ,... ,... ,... , ,... 
6,07,930.0 ,... ,935.7 ,2017-07-07 21:56 ,907.8 ,2017-07-30 18:03 ,24.5 ,33.0 ,2017-07-01 14:32 ,19.6 ,2017-07-03 19:33 ,... ,1.2 ,305 ,16.0 ,329 ,2017-07-29 18:42 ,1065.5 ,... ,16 ,... , ,... , ,296.0 ,2017-07-31 00:00 ,87 ,... ,... ,... ,... ,... , ,... 
7,08,929.4 ,... ,935.5 ,2017-08-27 21:52 ,917.3 ,2017-08-22 02:32 ,24.1 ,31.0 ,2017-08-28 14:12 ,19.5 ,2017-08-16 15:21 ,... ,1.0 ,19 ,13.3 ,131 ,2017-08-22 12:05 ,339.5 ,... ,20 ,... , ,... , ,119.5 ,2017-08-01 00:00 ,90 ,... ,... ,... ,... ,... , ,... 
8,09,931.1 ,... ,936.5 ,2017-09-29 23:01 ,923.0 ,2017-09-01 05:04 ,24.3 ,30.8 ,2017-09-26 13:31 ,20.1 ,2017-09-01 03:22 ,... ,1.0 ,316 ,8.2 ,196 ,2017-09-07 12:56 ,107.0 ,... ,8 ,... , ,... , ,58.0 ,2017-09-04 00:00 ,89 ,... ,... ,... ,... ,... , ,... 
9,10,931.9 ,... ,939.1 ,2017-10-30 08:41 ,921.3 ,2017-10-14 04:41 ,22.4 ,32.5 ,2017-10-11 14:11 ,15.1 ,2017-10-31 05:04 ,... ,1.0 ,295 ,11.1 ,115 ,2017-10-08 14:00 ,358.5 ,... ,7 ,... , ,... , ,150.5 ,2017-10-14 00:00 ,86 ,... ,... ,... ,... ,... , ,... 
10,11,934.9 ,... ,940.2 ,2017-11-24 09:44 ,929.9 ,2017-11-18 13:42 ,20.5 ,27.7 ,2017-11-17 13:11 ,10.0 ,2017-11-06 06:33 ,... ,0.8 ,330 ,7.1 ,337 ,2017-11-04 12:58 ,13.5 ,... ,10 ,... , ,... , ,4.5 ,2017-11-12 00:00 ,92 ,... ,... ,... ,... ,... , ,... 
11,12,936.7 ,... ,942.9 ,2017-12-20 10:21 ,932.4 ,2017-12-07 14:51 ,16.5 ,25.2 ,2017-12-03 14:31 ,10.8 ,2017-12-21 04:01 ,... ,0.8 ,1 ,7.7 ,345 ,2017-12-14 04:26 ,2.5 ,... ,3 ,... , ,... , ,1.5 ,2017-12-20 00:00 ,88 ,... ,... ,... ,... ,... , ,... 
