,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,1008.0 ,... ,1010.3 ,2018-01-01 09:18 ,1005.5 ,2018-01-01 14:42 ,17.4 ,24.9 ,2018-01-01 14:25 ,13.1 ,2018-01-01 06:21 ,... ,85 ,48 ,2018-01-01 14:25 ,1.4 ,89 ,7.5 ,324 ,2018-01-01 15:23 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,1007.4 ,... ,1009.3 ,2018-01-02 08:22 ,1005.3 ,2018-01-02 17:15 ,18.2 ,25.2 ,2018-01-02 13:21 ,13.2 ,2018-01-02 06:43 ,... ,89 ,52 ,2018-01-02 12:55 ,1.1 ,126 ,6.1 ,308 ,2018-01-02 16:56 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,1007.4 ,... ,1009.9 ,2018-01-03 08:44 ,1005.2 ,2018-01-03 14:02 ,18.9 ,25.6 ,2018-01-03 13:31 ,15.0 ,2018-01-03 02:52 ,... ,92 ,55 ,2018-01-03 13:36 ,1.1 ,92 ,6.5 ,325 ,2018-01-03 15:27 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,1006.1 ,... ,1008.4 ,2018-01-04 09:22 ,1003.9 ,2018-01-04 23:43 ,18.0 ,20.9 ,2018-01-04 12:25 ,15.7 ,2018-01-04 06:21 ,... ,99 ,89 ,2018-01-04 12:31 ,0.9 ,320 ,5.3 ,312 ,2018-01-04 13:42 ,3.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,1004.4 ,... ,1006.7 ,2018-01-05 08:42 ,1002.6 ,2018-01-05 13:58 ,18.1 ,21.2 ,2018-01-05 14:01 ,16.2 ,2018-01-05 23:35 ,... ,99 ,95 ,2018-01-05 15:51 ,1.3 ,323 ,5.7 ,324 ,2018-01-05 10:58 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,1004.0 ,... ,1005.6 ,2018-01-06 09:17 ,1002.4 ,2018-01-06 15:23 ,17.1 ,18.7 ,2018-01-06 11:05 ,15.6 ,2018-01-06 02:11 ,... ,100 ,100 ,2018-01-06 00:01 ,0.7 ,260 ,4.1 ,164 ,2018-01-06 07:04 ,22.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,1003.2 ,... ,1005.1 ,2018-01-07 00:04 ,1001.7 ,2018-01-07 18:41 ,18.1 ,20.0 ,2018-01-07 14:41 ,16.4 ,2018-01-07 07:42 ,... ,100 ,100 ,2018-01-07 00:01 ,1.2 ,314 ,5.2 ,313 ,2018-01-07 07:00 ,7.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,1003.3 ,... ,1007.2 ,2018-01-08 23:52 ,1000.7 ,2018-01-08 06:45 ,19.3 ,24.3 ,2018-01-08 11:34 ,15.7 ,2018-01-08 23:52 ,... ,100 ,94 ,2018-01-08 11:37 ,2.0 ,18 ,13.5 ,1 ,2018-01-08 12:46 ,30.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,1009.1 ,... ,1012.1 ,2018-01-09 21:41 ,1006.7 ,2018-01-09 00:11 ,12.0 ,17.1 ,2018-01-09 01:33 ,9.9 ,2018-01-09 20:55 ,... ,100 ,100 ,2018-01-09 00:01 ,2.0 ,323 ,9.0 ,336 ,2018-01-09 03:00 ,24.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,1012.1 ,... ,1014.4 ,2018-01-10 09:23 ,1009.6 ,2018-01-10 14:41 ,11.8 ,17.1 ,2018-01-10 14:02 ,9.3 ,2018-01-10 04:21 ,... ,81 ,50 ,2018-01-10 14:02 ,1.2 ,328 ,7.3 ,326 ,2018-01-10 15:30 ,2.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
10,11,1012.7 ,... ,1014.4 ,2018-01-11 22:42 ,1010.5 ,2018-01-11 14:41 ,11.7 ,18.0 ,2018-01-11 15:11 ,8.0 ,2018-01-11 23:31 ,... ,72 ,40 ,2018-01-11 13:52 ,1.1 ,60 ,6.7 ,336 ,2018-01-11 17:38 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
