,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,992.9 ,... ,994.4 ,2018-07-01 00:13 ,991.3 ,2018-07-01 13:51 ,28.1 ,33.6 ,2018-07-01 10:22 ,23.9 ,2018-07-01 00:13 ,... ,92 ,67 ,2018-07-01 10:22 ,1.2 ,130 ,6.5 ,238 ,2018-07-01 12:59 ,4.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,992.4 ,... ,993.9 ,2018-07-02 11:23 ,991.0 ,2018-07-02 16:11 ,25.4 ,27.2 ,2018-07-02 17:51 ,23.4 ,2018-07-02 08:41 ,... ,100 ,99 ,2018-07-02 21:01 ,1.1 ,162 ,7.1 ,168 ,2018-07-02 15:02 ,101.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,992.2 ,... ,993.6 ,2018-07-03 07:44 ,990.9 ,2018-07-03 16:14 ,27.1 ,31.4 ,2018-07-03 14:23 ,24.5 ,2018-07-03 03:33 ,... ,100 ,92 ,2018-07-03 14:26 ,1.3 ,148 ,7.8 ,156 ,2018-07-03 07:58 ,17.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,992.0 ,... ,993.5 ,2018-07-04 09:36 ,990.7 ,2018-07-04 17:34 ,26.8 ,30.6 ,2018-07-04 13:52 ,24.8 ,2018-07-04 15:08 ,... ,100 ,95 ,2018-07-04 14:01 ,1.2 ,151 ,7.7 ,207 ,2018-07-04 14:58 ,23.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,992.0 ,... ,994.2 ,2018-07-05 10:15 ,990.6 ,2018-07-05 16:24 ,27.0 ,29.7 ,2018-07-05 08:53 ,23.8 ,2018-07-05 12:55 ,... ,100 ,99 ,2018-07-05 21:44 ,1.1 ,156 ,9.0 ,261 ,2018-07-05 10:14 ,23.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,992.2 ,... ,993.5 ,2018-07-06 08:58 ,990.9 ,2018-07-06 16:21 ,28.0 ,33.5 ,2018-07-06 12:44 ,24.4 ,2018-07-06 13:58 ,... ,96 ,62 ,2018-07-06 12:58 ,1.4 ,173 ,9.3 ,224 ,2018-07-06 13:58 ,15.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,993.5 ,... ,995.4 ,2018-07-07 21:14 ,991.9 ,2018-07-07 15:12 ,28.1 ,33.6 ,2018-07-07 14:11 ,24.4 ,2018-07-07 18:36 ,... ,93 ,68 ,2018-07-07 11:01 ,0.9 ,100 ,6.5 ,214 ,2018-07-07 11:04 ,10.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,995.1 ,... ,997.0 ,2018-07-08 21:42 ,993.8 ,2018-07-08 03:25 ,28.4 ,33.8 ,2018-07-08 14:47 ,24.5 ,2018-07-08 05:32 ,... ,90 ,60 ,2018-07-08 14:41 ,0.8 ,106 ,4.4 ,297 ,2018-07-08 13:33 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,995.3 ,... ,997.2 ,2018-07-09 07:41 ,993.3 ,2018-07-09 18:11 ,29.0 ,33.2 ,2018-07-09 10:32 ,26.0 ,2018-07-09 05:14 ,... ,93 ,64 ,2018-07-09 09:34 ,0.8 ,2 ,6.3 ,320 ,2018-07-09 10:17 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,992.0 ,... ,994.8 ,2018-07-10 00:21 ,987.2 ,2018-07-10 23:51 ,28.0 ,32.1 ,2018-07-10 10:32 ,25.4 ,2018-07-10 23:41 ,... ,98 ,67 ,2018-07-10 09:41 ,1.1 ,10 ,9.5 ,316 ,2018-07-10 19:59 ,3.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
10,11,989.2 ,... ,995.0 ,2018-07-11 22:16 ,984.7 ,2018-07-11 04:32 ,27.3 ,30.2 ,2018-07-11 15:53 ,24.9 ,2018-07-11 02:31 ,... ,100 ,96 ,2018-07-11 15:28 ,1.2 ,176 ,9.9 ,6 ,2018-07-11 01:03 ,6.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
11,12,995.0 ,... ,996.3 ,2018-07-12 22:55 ,993.9 ,2018-07-12 15:11 ,28.1 ,32.2 ,2018-07-12 10:42 ,25.9 ,2018-07-12 02:42 ,... ,97 ,76 ,2018-07-12 09:37 ,0.6 ,334 ,4.6 ,332 ,2018-07-12 13:13 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
12,13,995.3 ,... ,996.3 ,2018-07-13 11:06 ,994.2 ,2018-07-13 16:44 ,28.4 ,32.8 ,2018-07-13 10:23 ,24.8 ,2018-07-13 05:33 ,... ,98 ,81 ,2018-07-13 09:51 ,0.6 ,108 ,5.1 ,328 ,2018-07-13 13:30 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
13,14,994.6 ,... ,995.5 ,2018-07-14 00:01 ,993.2 ,2018-07-14 16:01 ,28.6 ,32.9 ,2018-07-14 10:54 ,24.6 ,2018-07-14 05:37 ,... ,94 ,63 ,2018-07-14 09:41 ,0.7 ,98 ,5.1 ,310 ,2018-07-14 12:21 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
14,15,994.3 ,... ,995.7 ,2018-07-15 08:45 ,992.9 ,2018-07-15 20:42 ,27.9 ,31.3 ,2018-07-15 14:21 ,25.0 ,2018-07-15 05:34 ,... ,99 ,91 ,2018-07-15 08:13 ,0.7 ,112 ,4.4 ,328 ,2018-07-15 13:29 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
15,16,992.1 ,... ,994.1 ,2018-07-16 08:01 ,990.3 ,2018-07-16 15:52 ,29.0 ,33.1 ,2018-07-16 12:01 ,25.3 ,2018-07-16 05:23 ,... ,92 ,66 ,2018-07-16 12:01 ,0.7 ,10 ,4.9 ,233 ,2018-07-16 12:45 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
16,17,991.0 ,... ,991.9 ,2018-07-17 08:03 ,989.8 ,2018-07-17 16:21 ,29.7 ,34.0 ,2018-07-17 11:15 ,26.6 ,2018-07-17 05:31 ,... ,93 ,71 ,2018-07-17 08:23 ,0.7 ,73 ,5.8 ,331 ,2018-07-17 12:02 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
17,18,992.7 ,... ,993.9 ,2018-07-18 22:01 ,991.3 ,2018-07-18 16:22 ,30.5 ,34.4 ,2018-07-18 09:41 ,26.7 ,2018-07-18 04:23 ,... ,89 ,60 ,2018-07-18 09:54 ,0.8 ,93 ,7.2 ,204 ,2018-07-18 21:30 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
18,19,994.1 ,... ,995.4 ,2018-07-19 09:12 ,992.6 ,2018-07-19 17:11 ,29.9 ,33.7 ,2018-07-19 11:31 ,26.0 ,2018-07-19 05:37 ,... ,93 ,66 ,2018-07-19 08:51 ,0.9 ,343 ,6.5 ,178 ,2018-07-19 21:38 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
