,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,1021.0 ,... ,1023.3 ,2018-02-01 09:49 ,1015.7 ,2018-02-01 14:21 ,11.8 ,13.6 ,2018-02-01 22:21 ,7.6 ,2018-02-01 06:01 ,... ,82 ,75 ,2018-02-01 21:01 ,0.9 ,79 ,4.5 ,61 ,2018-02-01 18:43 ,2.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,1022.2 ,... ,1024.9 ,2018-02-02 23:42 ,1018.2 ,2018-02-02 00:14 ,12.9 ,15.1 ,2018-02-02 12:13 ,9.9 ,2018-02-02 00:14 ,... ,82 ,66 ,2018-02-02 23:16 ,1.1 ,25 ,5.4 ,360 ,2018-02-02 23:04 ,1.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,1024.7 ,... ,1025.9 ,2018-02-03 08:11 ,1020.1 ,2018-02-03 18:11 ,10.3 ,11.4 ,2018-02-03 00:02 ,7.0 ,2018-02-03 18:11 ,... ,78 ,69 ,2018-02-03 00:01 ,1.1 ,50 ,5.1 ,58 ,2018-02-03 13:53 ,12.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,1024.9 ,... ,1026.2 ,2018-02-04 20:43 ,1020.1 ,2018-02-04 15:56 ,9.1 ,10.4 ,2018-02-04 12:03 ,5.6 ,2018-02-04 17:59 ,... ,84 ,72 ,2018-02-04 13:54 ,0.8 ,54 ,4.9 ,40 ,2018-02-04 12:33 ,10.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,1025.4 ,... ,1027.2 ,2018-02-05 09:03 ,1021.5 ,2018-02-05 01:11 ,8.1 ,9.7 ,2018-02-05 23:56 ,5.2 ,2018-02-05 01:11 ,... ,84 ,65 ,2018-02-05 23:56 ,0.9 ,160 ,3.3 ,187 ,2018-02-05 22:39 ,7.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,1023.5 ,... ,1025.9 ,2018-02-06 01:21 ,1021.4 ,2018-02-06 14:41 ,10.6 ,11.7 ,2018-02-06 23:28 ,6.4 ,2018-02-06 00:01 ,... ,56 ,48 ,2018-02-06 09:51 ,1.2 ,55 ,4.1 ,11 ,2018-02-06 03:03 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,1019.7 ,... ,1022.7 ,2018-02-07 00:01 ,1013.9 ,2018-02-07 16:07 ,11.7 ,12.5 ,2018-02-07 05:31 ,8.1 ,2018-02-07 16:07 ,... ,79 ,55 ,2018-02-07 00:01 ,0.8 ,147 ,3.3 ,76 ,2018-02-07 05:51 ,14.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,1018.2 ,... ,1020.5 ,2018-02-08 08:41 ,1015.5 ,2018-02-08 00:01 ,12.8 ,15.2 ,2018-02-08 12:04 ,7.9 ,2018-02-08 00:01 ,... ,79 ,59 ,2018-02-08 12:46 ,0.9 ,112 ,4.0 ,100 ,2018-02-08 12:09 ,6.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,1014.9 ,... ,1017.0 ,2018-02-09 08:02 ,1012.3 ,2018-02-09 14:51 ,15.9 ,18.8 ,2018-02-09 12:42 ,13.6 ,2018-02-09 06:01 ,... ,91 ,81 ,2018-02-09 12:46 ,0.9 ,153 ,3.6 ,349 ,2018-02-09 13:01 ,3.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,1016.6 ,... ,1021.4 ,2018-02-10 23:47 ,1010.5 ,2018-02-10 15:03 ,15.8 ,17.5 ,2018-02-10 11:01 ,12.4 ,2018-02-10 15:03 ,... ,93 ,77 ,2018-02-10 23:12 ,0.9 ,48 ,4.0 ,64 ,2018-02-10 21:48 ,3.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
