,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,1015.3 ,... ,1017.5 ,2018-10-01 22:27 ,1013.8 ,2018-10-01 14:32 ,24.3 ,30.1 ,2018-10-01 10:36 ,19.0 ,2018-10-01 04:25 ,... ,74 ,35 ,2018-10-01 10:17 ,1.8 ,59 ,7.2 ,45 ,2018-10-01 22:27 ,1.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,1016.7 ,... ,1018.2 ,2018-10-02 08:25 ,1014.9 ,2018-10-02 14:17 ,23.6 ,27.7 ,2018-10-02 12:43 ,19.9 ,2018-10-02 06:04 ,... ,65 ,48 ,2018-10-02 12:41 ,2.6 ,51 ,9.9 ,56 ,2018-10-02 10:27 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,1015.5 ,... ,1017.2 ,2018-10-03 07:43 ,1013.7 ,2018-10-03 14:21 ,24.4 ,28.5 ,2018-10-03 11:15 ,20.0 ,2018-10-03 02:23 ,... ,65 ,51 ,2018-10-03 10:46 ,2.5 ,31 ,10.1 ,51 ,2018-10-03 14:26 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,1010.1 ,... ,1014.6 ,2018-10-04 00:01 ,1006.6 ,2018-10-04 23:54 ,23.3 ,25.4 ,2018-10-04 12:41 ,22.0 ,2018-10-04 21:16 ,... ,77 ,63 ,2018-10-04 02:10 ,1.6 ,21 ,12.3 ,265 ,2018-10-04 22:36 ,6.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,1008.8 ,... ,1012.6 ,2018-10-05 22:28 ,1005.6 ,2018-10-05 03:47 ,25.2 ,30.6 ,2018-10-05 11:40 ,21.8 ,2018-10-05 01:35 ,... ,72 ,50 ,2018-10-05 11:42 ,2.1 ,276 ,14.2 ,257 ,2018-10-05 04:49 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,1014.4 ,... ,1016.9 ,2018-10-06 22:03 ,1011.3 ,2018-10-06 01:32 ,24.4 ,27.7 ,2018-10-06 10:05 ,22.4 ,2018-10-06 23:43 ,... ,80 ,58 ,2018-10-06 11:30 ,1.4 ,54 ,6.7 ,60 ,2018-10-06 10:36 ,2.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,1015.2 ,... ,1017.0 ,2018-10-07 09:27 ,1013.7 ,2018-10-07 15:00 ,23.8 ,27.4 ,2018-10-07 11:20 ,21.5 ,2018-10-07 04:59 ,... ,90 ,71 ,2018-10-07 13:07 ,0.8 ,7 ,5.7 ,46 ,2018-10-07 11:30 ,36.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,1014.3 ,... ,1016.0 ,2018-10-08 08:23 ,1012.8 ,2018-10-08 15:14 ,23.1 ,24.7 ,2018-10-08 12:10 ,22.0 ,2018-10-08 09:13 ,... ,99 ,94 ,2018-10-08 00:01 ,1.6 ,15 ,8.1 ,40 ,2018-10-08 07:38 ,239.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,1013.8 ,... ,1015.2 ,2018-10-09 08:44 ,1012.4 ,2018-10-09 15:08 ,23.2 ,24.6 ,2018-10-09 15:47 ,22.5 ,2018-10-09 07:20 ,... ,99 ,99 ,2018-10-09 00:01 ,1.2 ,30 ,9.4 ,49 ,2018-10-09 02:45 ,91.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,1015.5 ,... ,1017.7 ,2018-10-10 09:08 ,1013.7 ,2018-10-10 03:02 ,21.7 ,23.1 ,2018-10-10 00:01 ,20.5 ,2018-10-10 14:26 ,... ,99 ,99 ,2018-10-10 00:01 ,1.4 ,253 ,7.0 ,51 ,2018-10-10 07:23 ,46.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
10,11,1018.9 ,... ,1021.3 ,2018-10-11 20:25 ,1015.6 ,2018-10-11 03:23 ,20.8 ,22.1 ,2018-10-11 12:47 ,19.5 ,2018-10-11 22:43 ,... ,99 ,99 ,2018-10-11 00:01 ,1.0 ,286 ,8.4 ,63 ,2018-10-11 11:32 ,24.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
11,12,1021.0 ,... ,1022.6 ,2018-10-12 08:34 ,1019.7 ,2018-10-12 14:42 ,19.4 ,20.8 ,2018-10-12 14:13 ,18.8 ,2018-10-12 01:36 ,... ,99 ,99 ,2018-10-12 00:01 ,0.8 ,254 ,8.3 ,52 ,2018-10-12 06:30 ,58.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
12,13,1019.8 ,... ,1021.6 ,2018-10-13 08:37 ,1017.9 ,2018-10-13 17:42 ,20.3 ,22.0 ,2018-10-13 11:07 ,18.5 ,2018-10-13 01:35 ,... ,99 ,99 ,2018-10-13 00:01 ,2.0 ,38 ,8.8 ,50 ,2018-10-13 09:17 ,31.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
13,14,1016.3 ,... ,1019.0 ,2018-10-14 00:01 ,1014.4 ,2018-10-14 16:03 ,22.8 ,24.6 ,2018-10-14 12:29 ,20.6 ,2018-10-14 00:01 ,... ,99 ,99 ,2018-10-14 00:01 ,1.7 ,29 ,6.7 ,48 ,2018-10-14 16:32 ,19.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
14,15,1014.6 ,... ,1016.5 ,2018-10-15 07:40 ,1012.7 ,2018-10-15 14:49 ,23.5 ,26.1 ,2018-10-15 13:26 ,22.3 ,2018-10-15 06:08 ,... ,99 ,99 ,2018-10-15 00:01 ,1.8 ,282 ,8.0 ,55 ,2018-10-15 13:44 ,1.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
15,16,1012.4 ,... ,1014.2 ,2018-10-16 00:01 ,1009.9 ,2018-10-16 14:00 ,24.2 ,27.6 ,2018-10-16 13:53 ,22.2 ,2018-10-16 23:39 ,... ,99 ,85 ,2018-10-16 14:03 ,2.1 ,274 ,10.3 ,60 ,2018-10-16 17:06 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
16,17,1013.5 ,... ,1015.5 ,2018-10-17 21:41 ,1011.4 ,2018-10-17 13:05 ,21.8 ,23.7 ,2018-10-17 13:14 ,20.6 ,2018-10-17 23:57 ,... ,99 ,99 ,2018-10-17 00:01 ,1.2 ,288 ,7.0 ,58 ,2018-10-17 13:56 ,11.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
17,18,1017.1 ,... ,1020.1 ,2018-10-18 22:02 ,1014.4 ,2018-10-18 00:41 ,22.1 ,24.4 ,2018-10-18 14:08 ,20.1 ,2018-10-18 04:05 ,... ,89 ,66 ,2018-10-18 21:38 ,1.8 ,30 ,6.8 ,49 ,2018-10-18 12:12 ,1.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
18,19,1020.7 ,... ,1022.6 ,2018-10-19 20:57 ,1018.6 ,2018-10-19 04:09 ,20.0 ,21.2 ,2018-10-19 15:20 ,19.2 ,2018-10-19 22:48 ,... ,99 ,99 ,2018-10-19 00:01 ,1.3 ,248 ,8.0 ,50 ,2018-10-19 13:27 ,25.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
19,20,1020.8 ,... ,1022.8 ,2018-10-20 08:57 ,1019.2 ,2018-10-20 14:50 ,20.6 ,22.8 ,2018-10-20 13:15 ,19.1 ,2018-10-20 00:03 ,... ,96 ,77 ,2018-10-20 14:15 ,0.9 ,269 ,6.1 ,49 ,2018-10-20 12:04 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
20,21,1018.2 ,... ,1020.5 ,2018-10-21 08:02 ,1016.1 ,2018-10-21 14:41 ,21.9 ,26.5 ,2018-10-21 13:46 ,18.2 ,2018-10-21 02:25 ,... ,89 ,61 ,2018-10-21 13:59 ,0.6 ,158 ,2.5 ,188 ,2018-10-21 08:55 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
21,22,1015.7 ,... ,1017.5 ,2018-10-22 08:52 ,1013.3 ,2018-10-22 15:13 ,23.7 ,28.3 ,2018-10-22 12:33 ,20.0 ,2018-10-22 02:53 ,... ,95 ,69 ,2018-10-22 11:29 ,1.2 ,141 ,6.9 ,168 ,2018-10-22 15:15 ,1.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
22,23,1016.8 ,... ,1018.6 ,2018-10-23 21:08 ,1015.2 ,2018-10-23 02:30 ,23.4 ,26.4 ,2018-10-23 10:52 ,21.8 ,2018-10-23 04:37 ,... ,98 ,89 ,2018-10-23 15:27 ,1.9 ,30 ,7.5 ,45 ,2018-10-23 18:44 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
23,24,1017.7 ,... ,1019.1 ,2018-10-24 09:15 ,1016.2 ,2018-10-24 14:05 ,23.2 ,26.0 ,2018-10-24 10:37 ,21.2 ,2018-10-24 03:14 ,... ,98 ,85 ,2018-10-24 14:19 ,1.2 ,54 ,4.8 ,60 ,2018-10-24 11:17 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
24,25,1016.9 ,... ,1018.7 ,2018-10-25 08:38 ,1015.3 ,2018-10-25 14:09 ,23.9 ,27.8 ,2018-10-25 12:54 ,20.8 ,2018-10-25 05:25 ,... ,95 ,76 ,2018-10-25 09:00 ,1.0 ,50 ,4.0 ,44 ,2018-10-25 12:09 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
25,26,1015.7 ,... ,1018.3 ,2018-10-26 22:56 ,1013.5 ,2018-10-26 13:46 ,24.7 ,28.8 ,2018-10-26 12:56 ,21.1 ,2018-10-26 05:46 ,... ,97 ,75 ,2018-10-26 10:47 ,2.2 ,31 ,8.2 ,40 ,2018-10-26 19:49 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
26,27,1020.3 ,... ,1021.9 ,2018-10-27 09:15 ,1017.8 ,2018-10-27 01:04 ,21.4 ,25.6 ,2018-10-27 11:40 ,16.9 ,2018-10-27 23:58 ,... ,68 ,42 ,2018-10-27 10:33 ,2.5 ,43 ,10.8 ,39 ,2018-10-27 09:15 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
27,28,1018.3 ,... ,1021.2 ,2018-10-28 07:32 ,1015.4 ,2018-10-28 14:50 ,19.6 ,24.9 ,2018-10-28 12:29 ,14.8 ,2018-10-28 05:29 ,... ,73 ,38 ,2018-10-28 13:29 ,2.0 ,34 ,10.6 ,47 ,2018-10-28 11:39 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
