,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpDay,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,Precp1DayMax,Precp1DayMaxTime,RH,EvapA,SunShine,GloblRad,UVI Max Mean,UVI Max,UVI Max Time,Cloud Amount
0,01,1011.6 ,... ,1024.7 ,2016-01-24 21:41 ,-3.9 ,2016-01-08 07:38 ,16.8 ,30.5 ,2016-01-05 12:44 ,3.9 ,2016-01-24 22:11 ,... ,0.6 ,3 ,10.5 ,45 ,2016-01-29 09:58 ,200.0 ,... ,18 ,... , ,... , ,95.5 ,2016-01-03 00:00 ,90 ,... ,... ,... ,... ,... , ,... 
1,02,1012.8 ,... ,1020.5 ,2016-02-25 09:54 ,1004.3 ,2016-02-13 15:08 ,16.7 ,32.4 ,2016-02-13 13:42 ,3.8 ,2016-02-08 05:11 ,... ,0.7 ,55 ,9.6 ,44 ,2016-02-29 15:11 ,7.5 ,... ,5 ,... , ,... , ,4.0 ,2016-02-05 00:00 ,81 ,... ,... ,... ,... ,... , ,... 
2,03,1009.5 ,... ,1017.2 ,2016-03-02 08:31 ,1002.0 ,2016-03-08 15:31 ,18.7 ,31.4 ,2016-03-18 13:11 ,6.6 ,2016-03-28 05:41 ,... ,0.6 ,3 ,9.0 ,310 ,2016-03-27 16:27 ,124.0 ,... ,11 ,... , ,... , ,23.5 ,2016-03-10 00:00 ,84 ,... ,... ,... ,... ,... , ,... 
3,04,1004.9 ,... ,1011.7 ,2016-04-19 09:01 ,998.1 ,2016-04-13 13:51 ,24.9 ,34.9 ,2016-04-07 14:05 ,18.1 ,2016-04-01 02:31 ,... ,0.8 ,65 ,9.3 ,270 ,2016-04-14 19:17 ,294.0 ,... ,9 ,... , ,... , ,93.0 ,2016-04-14 00:00 ,82 ,... ,... ,... ,... ,... , ,... 
4,05,1003.0 ,... ,1007.9 ,2016-05-14 08:51 ,998.1 ,2016-05-24 16:01 ,27.1 ,39.5 ,2016-05-01 14:46 ,20.3 ,2016-05-01 03:41 ,... ,0.9 ,67 ,8.2 ,178 ,2016-05-23 11:51 ,85.0 ,... ,10 ,... , ,... , ,30.0 ,2016-05-22 00:00 ,80 ,... ,... ,... ,... ,... , ,... 
5,06,1002.0 ,... ,1007.7 ,2016-06-29 22:14 ,997.5 ,2016-06-08 16:05 ,27.6 ,36.7 ,2016-06-29 13:51 ,22.5 ,2016-06-06 12:51 ,... ,1.0 ,54 ,9.9 ,138 ,2016-06-20 16:33 ,442.5 ,... ,18 ,... , ,... , ,121.0 ,2016-06-11 00:00 ,83 ,... ,... ,... ,... ,... , ,... 
6,07,1000.1 ,... ,1005.7 ,2016-07-21 07:53 ,973.6 ,2016-07-08 09:41 ,28.1 ,37.1 ,2016-07-02 13:17 ,22.6 ,2016-07-18 16:50 ,... ,1.1 ,54 ,25.2 ,9 ,2016-07-08 08:27 ,327.5 ,... ,14 ,... , ,... , ,110.0 ,2016-07-11 00:00 ,81 ,... ,... ,... ,... ,... , ,... 
7,08,996.8 ,... ,1003.5 ,2016-08-03 21:45 ,991.4 ,2016-08-09 16:01 ,27.6 ,39.5 ,2016-08-04 18:12 ,22.2 ,2016-08-20 05:01 ,... ,0.9 ,51 ,9.7 ,177 ,2016-08-16 14:53 ,251.5 ,... ,22 ,... , ,... , ,75.5 ,2016-08-19 00:00 ,85 ,... ,... ,... ,... ,... , ,... 
8,09,999.1 ,... ,1007.3 ,2016-09-21 21:11 ,965.1 ,2016-09-27 17:58 ,26.4 ,34.8 ,2016-09-11 12:45 ,22.0 ,2016-09-20 05:42 ,... ,1.0 ,55 ,23.9 ,238 ,2016-09-27 16:47 ,1158.0 ,... ,17 ,... , ,... , ,339.0 ,2016-09-27 00:00 ,88 ,... ,... ,... ,... ,... , ,... 
9,10,1002.8 ,... ,1011.6 ,2016-10-31 07:52 ,993.1 ,2016-10-20 16:07 ,26.4 ,34.9 ,2016-10-05 13:05 ,21.4 ,2016-10-31 05:32 ,... ,0.7 ,5 ,9.0 ,188 ,2016-10-21 13:50 ,74.0 ,... ,8 ,... , ,... , ,30.5 ,2016-10-08 00:00 ,86 ,... ,... ,... ,... ,... , ,... 
10,11,1009.3 ,... ,1015.6 ,2016-11-29 09:21 ,1004.1 ,2016-11-05 14:12 ,23.2 ,33.5 ,2016-11-19 13:18 ,17.5 ,2016-11-28 03:32 ,... ,0.6 ,2 ,11.8 ,21 ,2016-11-27 12:45 ,52.5 ,... ,4 ,... , ,... , ,44.0 ,2016-11-27 00:00 ,85 ,... ,... ,... ,... ,... , ,... 
11,12,1011.4 ,... ,1017.9 ,2016-12-16 09:41 ,1004.5 ,2016-12-09 14:53 ,20.2 ,31.5 ,2016-12-20 13:35 ,11.8 ,2016-12-17 06:48 ,... ,0.5 ,1 ,7.8 ,324 ,2016-12-13 15:12 ,5.0 ,... ,2 ,... , ,... , ,4.5 ,2016-12-28 00:00 ,84 ,... ,... ,... ,... ,... , ,... 
