,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,983.8 ,... ,985.1 ,2018-11-01 09:11 ,982.6 ,2018-11-01 02:01 ,19.6 ,21.2 ,2018-11-01 12:32 ,18.3 ,2018-11-01 01:51 ,... ,89 ,79 ,2018-11-01 12:42 ,2.9 ,33 ,10.5 ,49 ,2018-11-01 17:41 ,3.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,984.3 ,... ,986.3 ,2018-11-02 19:41 ,981.0 ,2018-11-02 04:01 ,22.2 ,26.4 ,2018-11-02 12:53 ,19.5 ,2018-11-02 01:52 ,... ,89 ,68 ,2018-11-02 12:31 ,1.6 ,23 ,8.5 ,72 ,2018-11-02 04:28 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,986.4 ,... ,988.1 ,2018-11-03 09:21 ,985.0 ,2018-11-03 02:33 ,23.8 ,29.0 ,2018-11-03 13:02 ,21.1 ,2018-11-03 01:52 ,... ,91 ,69 ,2018-11-03 13:02 ,1.6 ,25 ,5.1 ,354 ,2018-11-03 11:23 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,986.5 ,... ,988.5 ,2018-11-04 08:51 ,984.5 ,2018-11-04 15:12 ,23.9 ,28.8 ,2018-11-04 13:03 ,21.5 ,2018-11-04 23:53 ,... ,88 ,67 ,2018-11-04 13:12 ,1.7 ,60 ,6.4 ,67 ,2018-11-04 13:43 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,986.9 ,... ,988.8 ,2018-11-05 09:31 ,985.4 ,2018-11-05 14:23 ,24.2 ,28.4 ,2018-11-05 13:21 ,20.7 ,2018-11-05 05:51 ,... ,85 ,68 ,2018-11-05 08:51 ,1.4 ,32 ,6.3 ,329 ,2018-11-05 13:56 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,987.8 ,... ,989.5 ,2018-11-06 09:31 ,986.4 ,2018-11-06 02:13 ,24.4 ,28.1 ,2018-11-06 10:02 ,20.3 ,2018-11-06 03:51 ,... ,88 ,68 ,2018-11-06 10:04 ,1.0 ,38 ,5.6 ,327 ,2018-11-06 14:08 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,987.8 ,... ,990.1 ,2018-11-07 08:57 ,986.4 ,2018-11-07 17:26 ,23.6 ,27.9 ,2018-11-07 13:21 ,20.3 ,2018-11-07 05:46 ,... ,93 ,73 ,2018-11-07 13:24 ,0.8 ,26 ,4.7 ,338 ,2018-11-07 13:40 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,987.3 ,... ,988.9 ,2018-11-08 09:25 ,986.1 ,2018-11-08 14:41 ,24.8 ,30.1 ,2018-11-08 12:43 ,22.1 ,2018-11-08 23:41 ,... ,84 ,58 ,2018-11-08 12:53 ,1.2 ,154 ,6.1 ,354 ,2018-11-08 14:13 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,987.5 ,... ,989.4 ,2018-11-09 09:01 ,986.0 ,2018-11-09 14:21 ,23.7 ,29.0 ,2018-11-09 14:51 ,20.5 ,2018-11-09 23:51 ,... ,83 ,57 ,2018-11-09 09:55 ,1.6 ,340 ,6.4 ,336 ,2018-11-09 14:56 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,988.1 ,... ,990.1 ,2018-11-10 09:01 ,986.4 ,2018-11-10 14:32 ,23.3 ,28.0 ,2018-11-10 14:11 ,20.4 ,2018-11-10 02:55 ,... ,88 ,66 ,2018-11-10 14:11 ,1.1 ,82 ,5.2 ,234 ,2018-11-10 13:03 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
10,11,987.4 ,... ,990.0 ,2018-11-11 08:54 ,985.3 ,2018-11-11 17:41 ,23.0 ,26.0 ,2018-11-11 09:54 ,20.7 ,2018-11-11 05:43 ,... ,88 ,62 ,2018-11-11 08:32 ,1.2 ,114 ,7.0 ,360 ,2018-11-11 14:34 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
11,12,985.1 ,... ,987.9 ,2018-11-12 07:45 ,983.1 ,2018-11-12 14:03 ,22.7 ,26.3 ,2018-11-12 10:31 ,20.5 ,2018-11-12 01:22 ,... ,87 ,52 ,2018-11-12 10:24 ,1.4 ,29 ,6.0 ,354 ,2018-11-12 11:24 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
12,13,984.2 ,... ,985.9 ,2018-11-13 08:55 ,982.0 ,2018-11-13 14:46 ,21.8 ,27.1 ,2018-11-13 12:11 ,19.2 ,2018-11-13 22:34 ,... ,85 ,61 ,2018-11-13 10:11 ,2.2 ,37 ,7.2 ,3 ,2018-11-13 13:08 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
13,14,985.8 ,... ,987.9 ,2018-11-14 08:21 ,983.8 ,2018-11-14 15:22 ,21.6 ,27.4 ,2018-11-14 12:52 ,17.7 ,2018-11-14 05:26 ,... ,83 ,56 ,2018-11-14 12:53 ,1.9 ,61 ,7.2 ,353 ,2018-11-14 13:12 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
14,15,986.9 ,... ,989.1 ,2018-11-15 08:41 ,985.1 ,2018-11-15 14:12 ,22.3 ,28.2 ,2018-11-15 12:41 ,17.8 ,2018-11-15 06:12 ,... ,83 ,53 ,2018-11-15 12:33 ,1.2 ,10 ,6.2 ,342 ,2018-11-15 13:14 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
15,16,986.6 ,... ,988.2 ,2018-11-16 08:53 ,984.8 ,2018-11-16 14:31 ,23.6 ,27.5 ,2018-11-16 09:29 ,21.1 ,2018-11-16 06:25 ,... ,86 ,61 ,2018-11-16 09:25 ,1.4 ,46 ,6.6 ,325 ,2018-11-16 12:04 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
16,17,986.7 ,... ,988.9 ,2018-11-17 09:06 ,985.1 ,2018-11-17 14:25 ,21.7 ,25.3 ,2018-11-17 15:11 ,20.7 ,2018-11-17 23:41 ,... ,95 ,76 ,2018-11-17 15:12 ,1.6 ,28 ,5.7 ,6 ,2018-11-17 10:28 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
17,18,986.9 ,... ,988.8 ,2018-11-18 09:43 ,984.8 ,2018-11-18 15:26 ,23.1 ,29.1 ,2018-11-18 13:15 ,20.3 ,2018-11-18 04:51 ,... ,93 ,59 ,2018-11-18 13:44 ,1.0 ,3 ,5.5 ,344 ,2018-11-18 14:21 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
18,19,987.7 ,... ,989.5 ,2018-11-19 08:41 ,986.0 ,2018-11-19 13:41 ,20.9 ,23.9 ,2018-11-19 11:12 ,18.4 ,2018-11-19 23:58 ,... ,92 ,78 ,2018-11-19 10:33 ,1.9 ,32 ,7.9 ,45 ,2018-11-19 16:06 ,1.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
19,20,987.4 ,... ,989.2 ,2018-11-20 09:41 ,985.6 ,2018-11-20 14:31 ,22.5 ,27.1 ,2018-11-20 13:22 ,18.1 ,2018-11-20 02:14 ,... ,84 ,66 ,2018-11-20 13:45 ,1.2 ,57 ,5.3 ,80 ,2018-11-20 00:51 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
20,21,987.0 ,... ,988.9 ,2018-11-21 22:22 ,984.8 ,2018-11-21 14:21 ,23.4 ,27.9 ,2018-11-21 14:11 ,20.0 ,2018-11-21 06:56 ,... ,84 ,55 ,2018-11-21 14:11 ,1.3 ,67 ,6.7 ,346 ,2018-11-21 11:51 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
21,22,988.7 ,... ,990.7 ,2018-11-22 08:45 ,986.4 ,2018-11-22 14:31 ,19.3 ,21.1 ,2018-11-22 00:08 ,17.9 ,2018-11-22 19:13 ,... ,86 ,74 ,2018-11-22 14:02 ,3.1 ,40 ,13.5 ,40 ,2018-11-22 10:45 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
