,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,1003.0 ,... ,1005.1 ,2018-12-01 08:40 ,1001.0 ,2018-12-01 14:14 ,20.3 ,25.5 ,2018-12-01 12:01 ,16.6 ,2018-12-01 06:13 ,... ,82 ,50 ,2018-12-01 10:29 ,1.7 ,207 ,5.0 ,35 ,2018-12-01 12:53 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,1001.4 ,... ,1003.1 ,2018-12-02 07:57 ,999.6 ,2018-12-02 15:42 ,20.5 ,25.6 ,2018-12-02 10:02 ,16.7 ,2018-12-02 06:21 ,... ,85 ,53 ,2018-12-02 10:10 ,1.9 ,209 ,5.3 ,34 ,2018-12-02 11:24 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,1001.3 ,... ,1003.0 ,2018-12-03 08:54 ,999.7 ,2018-12-03 13:46 ,21.7 ,27.1 ,2018-12-03 10:48 ,18.0 ,2018-12-03 03:01 ,... ,82 ,47 ,2018-12-03 10:10 ,1.7 ,207 ,7.9 ,102 ,2018-12-03 12:38 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,1000.9 ,... ,1002.2 ,2018-12-04 08:53 ,999.1 ,2018-12-04 15:55 ,22.9 ,27.9 ,2018-12-04 10:39 ,19.3 ,2018-12-04 06:51 ,... ,90 ,51 ,2018-12-04 10:21 ,1.5 ,209 ,6.0 ,77 ,2018-12-04 15:21 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
5,06,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
6,07,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
7,08,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
8,09,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
9,10,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
