,EI,id,long,lat
1,-2.47716535433071,466880,121.44200000000001,24.9976
2,-0.0,466900,121.4489,25.1649
3,0.14566929133858267,466910,121.5297,25.1826
4,-3.8593700787401564,466920,121.5149,25.0377
5,0.16535433070866082,466930,121.5445,25.1621
6,-0.0,466940,121.7405,25.1333
7,-0.0,466950,122.0797,25.628
8,-2.6000000000000014,466990,121.6133,23.9751
10,-0.9015873015873017,467060,121.8574,24.5967
11,-2.2592125984251976,467080,121.7565,24.764
12,-0.0,467110,118.2893,24.4073
13,-0.0,467300,119.6675,23.256999999999998
14,-0.0,467350,119.5631,23.5655
15,-2.799999999999997,467410,120.2048,22.9932
16,-2.299999999999997,467420,120.2367,23.0384
17,-0.0,467440,120.3157,22.566
18,-1.5714285714285716,467480,120.4329,23.4959
19,-2.8999999999999986,467490,120.6841,24.1457
20,0.8653543307086614,467530,120.8132,23.5082
21,-0.5888888888888886,467540,120.9038,22.3557
22,0.7207500000000001,467550,120.9595,23.4876
23,-0.0,467571,121.0142,24.8279
24,-1.130952380952381,467590,120.7463,22.0039
25,-0.5692063492063498,467610,121.3734,23.0975
26,0.5587301587301585,467620,121.5583,22.037
27,0.4031496062992125,467650,120.9081,23.8813
28,-2.3333333333333317,467660,121.1546,22.7522
29,-0.024251968503937016,467770,120.5234,24.256
31,-0.0,467990,119.9234,26.1693
32,-1.24488188976378,C0A520,121.402,24.9749
33,-2.299999999999997,C0A530,121.7094,24.9382
34,-0.49920634920635004,C0A540,121.7459,24.8928
35,-3.1000000000000014,C0A550,121.8237,24.9712
36,-3.4761904761904763,C0A560,121.5028,24.7762
37,-3.136507936507939,C0A570,121.598,24.8482
38,-2.6204724409448814,C0A580,121.5463,24.9224
39,-3.0,C0A640,121.6629,24.9939
40,-1.729527559055116,C0A650,121.7429,25.0027
41,-0.4488188976377949,C0A660,121.8011,25.1132
42,-0.2468503937007872,C0A860,121.633,25.1659
43,0.21653543307086615,C0A870,121.6087,25.1322
44,-0.7874015748031495,C0A880,121.9421,25.0178
45,-1.1511811023622043,C0A890,121.8642,25.035999999999998
46,-0.0,C0A920,121.5653,25.2638
48,-0.0,C0A940,121.64399999999999,25.2236
49,-0.45354330708661345,C0A950,121.9234,25.129
50,-0.7086614173228342,C0A970,122.0021,25.0076
51,-1.889763779527559,C0A980,121.4697,25.1095
52,-0.0,C0A9A0,121.5429,25.078000000000003
53,-0.21968503937007883,C0A9B0,121.5138,25.1163
54,-0.9921259842519685,C0A9C0,121.5372,25.1175
55,-0.021653543307086614,C0A9E0,121.50299999999999,25.0903
56,-0.0,C0A9F0,121.5755,25.0794
59,0.20078740157480315,C0AC40,121.5224,25.1757
60,-4.39015748031496,C0AC60,121.3697,24.939
61,-3.006299212598426,C0AC70,121.5646,25.0378
62,-5.399999999999999,C0AC80,121.5757,25.0024
63,-1.0826771653543308,C0ACA0,121.4468,25.0515
64,-0.0,C0AD00,121.5019,25.2581
65,-0.0,C0AD10,121.4039,25.1502
66,-0.27007874015748023,C0AD30,121.4723,25.0866
67,-2.627559055118112,C0AD40,121.4452,24.9732
68,-2.0031496062992113,C0AD50,121.3463,24.9515
69,-3.9102362204724432,C0AG90,121.4904,24.9926
70,-1.7811023622047253,C0AH00,121.6588,25.0669
77,-1.8933070866141744,C0C460,121.3523,24.8202
78,-0.3401574803149604,C0C480,121.3232,24.9924
79,-0.37480314960629907,C0C490,121.2833,24.9287
