,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,995.9 ,... ,998.0 ,2018-06-01 21:41 ,993.8 ,2018-06-01 02:54 ,23.9 ,26.4 ,2018-06-01 09:58 ,21.8 ,2018-06-01 20:21 ,... ,98 ,90 ,2018-06-01 06:44 ,2.8 ,44 ,8.5 ,51 ,2018-06-01 15:18 ,17.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,995.9 ,... ,997.6 ,2018-06-02 08:08 ,993.8 ,2018-06-02 17:26 ,23.7 ,26.2 ,2018-06-02 11:08 ,21.7 ,2018-06-02 00:32 ,... ,96 ,85 ,2018-06-02 11:11 ,1.6 ,59 ,5.2 ,67 ,2018-06-02 10:54 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,993.6 ,... ,995.1 ,2018-06-03 00:01 ,991.8 ,2018-06-03 16:15 ,25.1 ,30.7 ,2018-06-03 10:28 ,21.2 ,2018-06-03 05:11 ,... ,92 ,62 ,2018-06-03 10:25 ,1.7 ,88 ,6.3 ,87 ,2018-06-03 13:47 ,12.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,993.9 ,... ,995.8 ,2018-06-04 19:48 ,991.9 ,2018-06-04 16:57 ,25.1 ,31.2 ,2018-06-04 11:19 ,22.3 ,2018-06-04 04:32 ,... ,94 ,63 ,2018-06-04 11:17 ,1.8 ,37 ,7.2 ,56 ,2018-06-04 17:38 ,55.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,994.1 ,... ,995.4 ,2018-06-05 22:14 ,992.7 ,2018-06-05 18:00 ,26.1 ,31.8 ,2018-06-05 11:06 ,22.2 ,2018-06-05 04:41 ,... ,91 ,61 ,2018-06-05 10:56 ,1.7 ,38 ,6.4 ,46 ,2018-06-05 13:46 ,3.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,993.6 ,... ,995.7 ,2018-06-06 22:07 ,991.7 ,2018-06-06 16:17 ,26.9 ,32.2 ,2018-06-06 12:21 ,23.6 ,2018-06-06 04:52 ,... ,89 ,65 ,2018-06-06 12:22 ,1.8 ,28 ,7.2 ,95 ,2018-06-06 21:55 ,37.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,992.8 ,... ,994.5 ,2018-06-07 00:04 ,990.8 ,2018-06-07 15:59 ,26.7 ,31.4 ,2018-06-07 11:59 ,23.4 ,2018-06-07 05:21 ,... ,88 ,63 ,2018-06-07 11:55 ,1.8 ,45 ,7.4 ,83 ,2018-06-07 13:05 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,988.8 ,... ,992.4 ,2018-06-08 00:01 ,986.4 ,2018-06-08 18:35 ,27.3 ,32.2 ,2018-06-08 11:47 ,22.6 ,2018-06-08 05:13 ,... ,82 ,55 ,2018-06-08 11:12 ,2.8 ,10 ,8.9 ,46 ,2018-06-08 16:52 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,984.7 ,... ,987.0 ,2018-06-09 00:01 ,982.7 ,2018-06-09 15:33 ,27.0 ,32.1 ,2018-06-09 11:25 ,22.8 ,2018-06-09 05:41 ,... ,86 ,51 ,2018-06-09 10:17 ,2.2 ,66 ,7.8 ,80 ,2018-06-09 12:54 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,984.8 ,... ,986.2 ,2018-06-10 21:57 ,983.3 ,2018-06-10 16:21 ,26.0 ,29.5 ,2018-06-10 10:32 ,24.6 ,2018-06-10 23:41 ,... ,96 ,79 ,2018-06-10 10:29 ,1.9 ,65 ,5.3 ,113 ,2018-06-10 10:56 ,24.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
