,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,987.7 ,... ,989.9 ,2018-05-01 08:32 ,986.1 ,2018-05-01 15:42 ,24.7 ,30.7 ,2018-05-01 12:47 ,21.1 ,2018-05-01 01:41 ,... ,88 ,60 ,2018-05-01 12:47 ,0.1 ,277 ,14.8 ,233 ,2018-05-01 15:45 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,987.1 ,... ,988.9 ,2018-05-02 22:21 ,985.1 ,2018-05-02 14:41 ,25.5 ,31.9 ,2018-05-02 15:01 ,21.4 ,2018-05-02 03:22 ,... ,86 ,57 ,2018-05-02 15:17 ,0.2 ,237 ,8.2 ,217 ,2018-05-02 14:04 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,992.3 ,... ,994.3 ,2018-05-03 09:44 ,988.4 ,2018-05-03 00:01 ,19.3 ,23.8 ,2018-05-03 00:01 ,17.3 ,2018-05-03 17:22 ,... ,91 ,73 ,2018-05-03 21:41 ,0.3 ,13 ,4.9 ,79 ,2018-05-03 07:35 ,1.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,992.4 ,... ,993.5 ,2018-05-04 08:25 ,991.3 ,2018-05-04 15:41 ,21.3 ,24.6 ,2018-05-04 11:21 ,18.4 ,2018-05-04 01:01 ,... ,74 ,61 ,2018-05-04 10:53 ,0.7 ,68 ,7.1 ,99 ,2018-05-04 20:42 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,990.9 ,... ,992.6 ,2018-05-05 08:51 ,989.1 ,2018-05-05 14:41 ,23.9 ,29.3 ,2018-05-05 13:59 ,20.3 ,2018-05-05 06:21 ,... ,79 ,60 ,2018-05-05 11:52 ,0.2 ,156 ,4.1 ,244 ,2018-05-05 00:20 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,986.9 ,... ,990.0 ,2018-05-06 00:01 ,984.5 ,2018-05-06 16:21 ,24.9 ,31.3 ,2018-05-06 12:11 ,20.1 ,2018-05-06 01:31 ,... ,84 ,53 ,2018-05-06 11:57 ,0.3 ,239 ,5.5 ,264 ,2018-05-06 12:50 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,983.1 ,... ,985.4 ,2018-05-07 00:08 ,981.0 ,2018-05-07 15:17 ,25.2 ,32.2 ,2018-05-07 12:04 ,22.0 ,2018-05-07 05:03 ,... ,89 ,62 ,2018-05-07 12:08 ,0.0 ,274 ,4.9 ,270 ,2018-05-07 12:24 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,984.7 ,... ,989.8 ,2018-05-08 22:01 ,981.2 ,2018-05-08 02:11 ,22.0 ,26.6 ,2018-05-08 11:51 ,18.9 ,2018-05-08 20:11 ,... ,94 ,78 ,2018-05-08 11:54 ,0.3 ,76 ,6.6 ,244 ,2018-05-08 03:08 ,29.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,991.5 ,... ,994.2 ,2018-05-09 22:11 ,988.4 ,2018-05-09 02:51 ,19.6 ,21.5 ,2018-05-09 11:41 ,18.0 ,2018-05-09 23:58 ,... ,91 ,79 ,2018-05-09 18:02 ,0.0 ,110 ,2.4 ,184 ,2018-05-09 12:28 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,992.2 ,... ,994.4 ,2018-05-10 08:41 ,990.4 ,2018-05-10 16:42 ,20.1 ,25.3 ,2018-05-10 14:11 ,16.7 ,2018-05-10 04:51 ,... ,79 ,58 ,2018-05-10 12:11 ,0.2 ,69 ,3.5 ,79 ,2018-05-10 12:25 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
10,11,988.9 ,... ,991.2 ,2018-05-11 08:41 ,986.7 ,2018-05-11 16:31 ,22.8 ,28.1 ,2018-05-11 13:01 ,18.8 ,2018-05-11 01:31 ,... ,77 ,51 ,2018-05-11 11:07 ,0.1 ,103 ,3.0 ,280 ,2018-05-11 11:51 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
