,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,770.1 ,... ,771.2 ,2018-08-01 00:09 ,769.0 ,2018-08-01 17:49 ,15.9 ,21.3 ,2018-08-01 12:02 ,12.0 ,2018-08-01 00:23 ,... ,... ,/ , ,0.3 ,266 ,3.5 ,310 ,2018-08-01 08:21 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,769.4 ,... ,770.2 ,2018-08-02 22:28 ,768.4 ,2018-08-02 16:52 ,15.4 ,18.1 ,2018-08-02 15:58 ,13.1 ,2018-08-02 23:54 ,... ,... ,/ , ,0.4 ,267 ,6.1 ,327 ,2018-08-02 11:11 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,769.9 ,... ,771.7 ,2018-08-03 22:51 ,768.5 ,2018-08-03 03:23 ,15.7 ,21.1 ,2018-08-03 11:22 ,12.4 ,2018-08-03 02:10 ,... ,... ,/ , ,0.4 ,274 ,2.9 ,336 ,2018-08-03 14:31 ,1.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,771.3 ,... ,772.2 ,2018-08-04 23:01 ,770.2 ,2018-08-04 04:03 ,14.7 ,20.2 ,2018-08-04 10:27 ,11.7 ,2018-08-04 23:31 ,... ,... ,/ , ,0.6 ,265 ,7.1 ,346 ,2018-08-04 18:41 ,37.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,771.8 ,... ,772.8 ,2018-08-05 09:29 ,771.0 ,2018-08-05 15:10 ,13.4 ,19.7 ,2018-08-05 10:36 ,11.4 ,2018-08-05 02:16 ,... ,... ,/ , ,0.7 ,263 ,3.6 ,319 ,2018-08-05 14:44 ,13.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,770.9 ,... ,771.9 ,2018-08-06 09:47 ,769.7 ,2018-08-06 16:20 ,13.6 ,17.4 ,2018-08-06 10:01 ,10.2 ,2018-08-06 23:55 ,... ,... ,/ , ,0.5 ,266 ,3.2 ,330 ,2018-08-06 16:50 ,24.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,770.2 ,... ,770.9 ,2018-08-07 22:50 ,769.3 ,2018-08-07 17:24 ,13.1 ,18.4 ,2018-08-07 10:35 ,9.1 ,2018-08-07 05:09 ,... ,... ,/ , ,0.6 ,263 ,2.3 ,253 ,2018-08-07 01:42 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,770.4 ,... ,771.7 ,2018-08-08 22:23 ,769.4 ,2018-08-08 17:27 ,14.5 ,18.8 ,2018-08-08 11:53 ,9.8 ,2018-08-08 04:27 ,... ,... ,/ , ,0.3 ,257 ,2.5 ,46 ,2018-08-08 20:33 ,20.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,770.5 ,... ,771.7 ,2018-08-09 22:33 ,769.4 ,2018-08-09 04:45 ,14.5 ,18.4 ,2018-08-09 12:42 ,11.6 ,2018-08-09 05:40 ,... ,... ,/ , ,0.2 ,265 ,2.8 ,270 ,2018-08-09 04:23 ,18.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,769.6 ,... ,770.8 ,2018-08-10 00:09 ,768.6 ,2018-08-10 17:49 ,14.4 ,18.5 ,2018-08-10 10:28 ,11.8 ,2018-08-10 05:56 ,... ,... ,/ , ,0.4 ,279 ,3.2 ,78 ,2018-08-10 11:01 ,36.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
10,11,767.2 ,... ,768.9 ,2018-08-11 00:03 ,765.5 ,2018-08-11 23:59 ,14.4 ,19.4 ,2018-08-11 10:37 ,11.9 ,2018-08-11 05:30 ,... ,... ,/ , ,0.4 ,268 ,2.2 ,86 ,2018-08-11 10:37 ,13.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
11,12,764.6 ,... ,765.9 ,2018-08-12 22:36 ,763.4 ,2018-08-12 15:42 ,15.3 ,19.6 ,2018-08-12 10:33 ,12.1 ,2018-08-12 05:28 ,... ,... ,/ , ,0.5 ,273 ,3.6 ,2 ,2018-08-12 00:41 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
12,13,766.3 ,... ,767.6 ,2018-08-13 22:06 ,765.0 ,2018-08-13 01:36 ,14.8 ,18.7 ,2018-08-13 10:39 ,12.5 ,2018-08-13 04:16 ,... ,... ,/ , ,0.4 ,272 ,3.0 ,29 ,2018-08-13 14:46 ,38.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
13,14,766.5 ,... ,767.4 ,2018-08-14 00:02 ,765.5 ,2018-08-14 17:15 ,14.3 ,17.9 ,2018-08-14 10:32 ,12.2 ,2018-08-14 04:52 ,... ,... ,/ , ,0.5 ,280 ,2.3 ,255 ,2018-08-14 21:34 ,75.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
14,15,767.6 ,... ,768.6 ,2018-08-15 22:49 ,766.2 ,2018-08-15 02:39 ,15.8 ,19.6 ,2018-08-15 09:29 ,13.1 ,2018-08-15 00:42 ,... ,... ,/ , ,0.3 ,297 ,6.0 ,348 ,2018-08-15 03:20 ,3.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
15,16,767.3 ,... ,768.2 ,2018-08-16 09:19 ,766.6 ,2018-08-16 16:44 ,15.8 ,18.4 ,2018-08-16 10:49 ,13.2 ,2018-08-16 21:40 ,... ,... ,/ , ,0.3 ,287 ,6.5 ,359 ,2018-08-16 23:05 ,9.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
