,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,1008.1 ,... ,1010.4 ,2018-01-01 09:17 ,1005.1 ,2018-01-01 15:02 ,17.4 ,24.8 ,2018-01-01 15:02 ,13.0 ,2018-01-01 07:02 ,... ,84 ,48 ,2018-01-01 14:58 ,0.7 ,350 ,7.3 ,315 ,2018-01-01 15:38 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,1007.5 ,... ,1009.2 ,2018-01-02 09:21 ,1005.2 ,2018-01-02 15:21 ,18.1 ,25.1 ,2018-01-02 13:17 ,13.5 ,2018-01-02 04:35 ,... ,87 ,50 ,2018-01-02 13:17 ,0.8 ,74 ,5.2 ,315 ,2018-01-02 14:51 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,1007.6 ,... ,1009.9 ,2018-01-03 09:28 ,1004.7 ,2018-01-03 14:16 ,18.7 ,25.0 ,2018-01-03 14:31 ,14.2 ,2018-01-03 02:05 ,... ,89 ,53 ,2018-01-03 15:18 ,0.8 ,186 ,5.9 ,321 ,2018-01-03 16:10 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,1006.3 ,... ,1008.7 ,2018-01-04 09:20 ,1004.1 ,2018-01-04 23:49 ,17.8 ,21.2 ,2018-01-04 13:10 ,15.5 ,2018-01-04 06:22 ,... ,97 ,77 ,2018-01-04 13:00 ,0.7 ,6 ,4.9 ,325 ,2018-01-04 13:17 ,3.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,1004.6 ,... ,1006.8 ,2018-01-05 08:47 ,1002.7 ,2018-01-05 14:29 ,18.0 ,21.1 ,2018-01-05 13:54 ,16.0 ,2018-01-05 23:59 ,... ,98 ,90 ,2018-01-05 14:44 ,0.7 ,334 ,5.1 ,325 ,2018-01-05 10:44 ,3.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,1004.3 ,... ,1006.0 ,2018-01-06 09:54 ,1002.6 ,2018-01-06 15:30 ,16.8 ,17.6 ,2018-01-06 16:05 ,15.3 ,2018-01-06 01:46 ,... ,99 ,99 ,2018-01-06 05:12 ,0.5 ,318 ,3.7 ,38 ,2018-01-06 22:13 ,33.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,1003.4 ,... ,1005.3 ,2018-01-08 00:00 ,1001.8 ,2018-01-07 18:42 ,18.1 ,19.8 ,2018-01-07 15:48 ,16.4 ,2018-01-07 07:42 ,... ,99 ,91 ,2018-01-07 10:55 ,0.6 ,322 ,4.9 ,319 ,2018-01-07 06:58 ,5.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,1003.4 ,... ,1007.1 ,2018-01-08 23:59 ,1000.9 ,2018-01-08 12:11 ,19.8 ,26.5 ,2018-01-08 11:29 ,17.3 ,2018-01-08 23:59 ,... ,95 ,71 ,2018-01-08 11:29 ,1.5 ,104 ,9.8 ,324 ,2018-01-08 12:36 ,17.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,1009.2 ,... ,1012.2 ,2018-01-09 21:08 ,1006.5 ,2018-01-09 02:02 ,11.9 ,17.4 ,2018-01-10 00:00 ,10.1 ,2018-01-09 21:13 ,... ,99 ,99 ,2018-01-09 21:52 ,1.1 ,2 ,6.1 ,334 ,2018-01-09 00:04 ,33.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,1012.2 ,... ,1014.5 ,2018-01-10 09:23 ,1009.7 ,2018-01-10 15:39 ,11.6 ,17.5 ,2018-01-10 14:44 ,9.0 ,2018-01-10 23:59 ,... ,80 ,50 ,2018-01-10 14:44 ,0.9 ,19 ,6.9 ,315 ,2018-01-10 15:45 ,1.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
10,11,1013.3 ,... ,1015.2 ,2018-01-11 22:48 ,1010.9 ,2018-01-11 15:26 ,11.2 ,17.1 ,2018-01-11 15:35 ,7.6 ,2018-01-12 00:00 ,... ,76 ,47 ,2018-01-11 15:27 ,0.8 ,59 ,6.3 ,316 ,2018-01-11 16:05 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
11,12,1014.2 ,... ,1016.2 ,2018-01-12 08:37 ,1011.5 ,2018-01-12 15:24 ,10.5 ,18.1 ,2018-01-12 14:25 ,6.2 ,2018-01-12 23:30 ,... ,73 ,33 ,2018-01-12 14:26 ,1.3 ,319 ,7.1 ,316 ,2018-01-12 14:53 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
12,13,1013.5 ,... ,1016.2 ,2018-01-13 08:46 ,1010.9 ,2018-01-13 15:08 ,11.1 ,18.1 ,2018-01-13 15:08 ,5.0 ,2018-01-13 07:08 ,... ,78 ,39 ,2018-01-13 11:01 ,0.9 ,101 ,5.4 ,312 ,2018-01-13 12:43 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
13,14,1010.4 ,... ,1013.4 ,2018-01-14 00:06 ,1007.5 ,2018-01-14 14:40 ,13.9 ,21.0 ,2018-01-14 14:16 ,7.5 ,2018-01-14 06:57 ,... ,78 ,28 ,2018-01-14 13:20 ,0.9 ,103 ,5.7 ,320 ,2018-01-14 15:54 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
14,15,1006.9 ,... ,1009.6 ,2018-01-15 00:18 ,1004.2 ,2018-01-15 15:58 ,16.0 ,22.7 ,2018-01-15 14:14 ,8.8 ,2018-01-15 06:47 ,... ,82 ,43 ,2018-01-15 13:34 ,0.8 ,104 ,5.3 ,313 ,2018-01-15 12:49 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
15,16,1003.4 ,... ,1005.8 ,2018-01-16 00:11 ,1001.0 ,2018-01-16 16:31 ,18.8 ,24.2 ,2018-01-16 14:12 ,11.8 ,2018-01-16 06:46 ,... ,74 ,38 ,2018-01-16 14:22 ,0.9 ,91 ,4.4 ,313 ,2018-01-16 11:28 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
16,17,1002.9 ,... ,1004.0 ,2018-01-17 09:11 ,1001.5 ,2018-01-17 14:36 ,20.9 ,25.6 ,2018-01-17 14:08 ,18.0 ,2018-01-17 03:35 ,... ,80 ,53 ,2018-01-17 10:46 ,0.9 ,34 ,4.8 ,333 ,2018-01-17 10:37 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
17,18,1004.9 ,... ,1007.0 ,2018-01-18 09:32 ,1002.9 ,2018-01-18 03:29 ,19.9 ,24.7 ,2018-01-18 14:59 ,17.0 ,2018-01-18 01:53 ,... ,93 ,74 ,2018-01-18 14:42 ,0.7 ,323 ,4.1 ,313 ,2018-01-18 15:19 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
18,19,1005.9 ,... ,1007.5 ,2018-01-19 09:04 ,1004.3 ,2018-01-19 15:41 ,19.3 ,21.5 ,2018-01-19 12:54 ,17.8 ,2018-01-19 07:52 ,... ,99 ,97 ,2018-01-19 12:57 ,0.6 ,17 ,3.8 ,316 ,2018-01-19 15:31 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
19,20,1004.9 ,... ,1006.8 ,2018-01-20 09:21 ,1003.0 ,2018-01-20 15:23 ,19.5 ,23.2 ,2018-01-20 15:55 ,17.5 ,2018-01-20 02:40 ,... ,96 ,82 ,2018-01-20 14:39 ,0.7 ,321 ,4.9 ,325 ,2018-01-20 16:57 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
20,21,1003.5 ,... ,1005.5 ,2018-01-21 09:03 ,1001.5 ,2018-01-21 15:02 ,19.5 ,23.7 ,2018-01-21 12:58 ,17.4 ,2018-01-21 04:11 ,... ,96 ,77 ,2018-01-21 12:58 ,0.9 ,309 ,4.9 ,290 ,2018-01-21 13:47 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
21,22,1002.1 ,... ,1004.0 ,2018-01-22 23:14 ,998.7 ,2018-01-22 13:49 ,20.0 ,25.2 ,2018-01-22 12:07 ,16.1 ,2018-01-22 23:40 ,... ,89 ,64 ,2018-01-22 11:02 ,1.3 ,309 ,6.6 ,336 ,2018-01-22 10:24 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
22,23,1003.5 ,... ,1005.0 ,2018-01-23 09:29 ,1001.2 ,2018-01-23 14:45 ,18.0 ,24.3 ,2018-01-23 13:55 ,14.3 ,2018-01-23 06:51 ,... ,88 ,60 ,2018-01-23 13:56 ,0.8 ,2 ,6.6 ,307 ,2018-01-23 15:07 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
23,24,1003.7 ,... ,1005.5 ,2018-01-24 09:48 ,1001.2 ,2018-01-24 15:07 ,18.0 ,24.4 ,2018-01-24 14:14 ,13.9 ,2018-01-24 05:52 ,... ,84 ,52 ,2018-01-24 12:57 ,0.9 ,44 ,5.3 ,314 ,2018-01-24 16:15 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
24,25,1004.3 ,... ,1006.1 ,2018-01-25 09:27 ,1002.3 ,2018-01-25 14:33 ,17.7 ,23.9 ,2018-01-25 13:44 ,14.0 ,2018-01-25 07:02 ,... ,87 ,56 ,2018-01-25 12:56 ,0.8 ,45 ,6.4 ,317 ,2018-01-25 14:24 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
25,26,1005.0 ,... ,1006.9 ,2018-01-26 08:57 ,1003.0 ,2018-01-26 15:17 ,17.1 ,21.6 ,2018-01-26 13:40 ,14.0 ,2018-01-26 22:52 ,... ,86 ,63 ,2018-01-26 14:58 ,1.2 ,33 ,7.2 ,314 ,2018-01-26 12:22 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
26,27,1005.2 ,... ,1007.5 ,2018-01-27 08:20 ,1003.7 ,2018-01-27 16:25 ,16.2 ,20.3 ,2018-01-27 16:04 ,13.1 ,2018-01-27 06:27 ,... ,89 ,68 ,2018-01-27 15:58 ,0.6 ,311 ,3.8 ,310 ,2018-01-27 14:36 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
27,28,1003.1 ,... ,1004.7 ,2018-01-28 10:40 ,1001.0 ,2018-01-28 03:58 ,17.0 ,20.7 ,2018-01-28 12:40 ,13.9 ,2018-01-28 23:55 ,... ,96 ,80 ,2018-01-28 12:38 ,0.9 ,23 ,5.5 ,311 ,2018-01-28 16:38 ,1.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
28,29,1005.7 ,... ,1008.5 ,2018-01-29 22:27 ,1002.3 ,2018-01-29 02:50 ,13.0 ,16.8 ,2018-01-29 12:38 ,10.6 ,2018-01-29 22:22 ,... ,97 ,77 ,2018-01-29 12:38 ,0.9 ,325 ,5.7 ,334 ,2018-01-29 13:46 ,4.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
29,30,1007.7 ,... ,1010.0 ,2018-01-30 07:01 ,1005.6 ,2018-01-30 15:26 ,13.5 ,16.0 ,2018-01-30 16:06 ,10.7 ,2018-01-30 05:43 ,... ,98 ,88 ,2018-01-30 15:16 ,0.8 ,50 ,5.3 ,298 ,2018-01-30 09:16 ,3.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
30,31,1007.1 ,... ,1008.6 ,2018-01-31 10:03 ,1004.6 ,2018-01-31 14:44 ,15.4 ,20.4 ,2018-01-31 15:34 ,12.1 ,2018-01-31 23:59 ,... ,93 ,72 ,2018-01-31 14:47 ,1.0 ,9 ,6.7 ,314 ,2018-01-31 18:49 ,1.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
