,EI,id,long,lat
1,-0.10472440944881882,466880,121.44200000000001,24.9976
2,-0.0,466900,121.4489,25.1649
3,0.0,466910,121.5297,25.1826
4,-0.31617322834645717,466920,121.5149,25.0377
5,0.15754330708661426,466930,121.5445,25.1621
6,-0.08220472440944905,466940,121.7405,25.1333
7,0.6200000000000003,466950,122.0797,25.628
8,0.17102362204724447,466990,121.6133,23.9751
10,0.14059842519685053,467060,121.8574,24.5967
11,0.0,467080,121.7565,24.764
12,0.18822047244094461,467110,118.2893,24.4073
13,0.2116535433070865,467300,119.6675,23.256999999999998
14,0.0037795275590551216,467350,119.5631,23.5655
15,-0.04000000000000048,467410,120.2048,22.9932
16,0.07653543307086588,467420,120.2367,23.0384
17,0.0015748031496062988,467440,120.3157,22.566
18,-0.0,467480,120.4329,23.4959
19,0.0,467490,120.6841,24.1457
20,0.8039370078740157,467530,120.8132,23.5082
21,-0.0,467540,120.9038,22.3557
22,0.4094488188976378,467550,120.9595,23.4876
23,0.014125984251968362,467571,121.0142,24.8279
24,0.10858267716535476,467590,120.7463,22.0039
25,0.25999999999999945,467610,121.3734,23.0975
26,0.0,467620,121.5583,22.037
27,0.38488188976377946,467650,120.9081,23.8813
28,0.018650793650793647,467660,121.1546,22.7522
29,0.0,467770,120.5234,24.256
31,0.4212913385826771,467990,119.9234,26.1693
32,-0.12440944881889761,C0A520,121.402,24.9749
33,-0.06866141732283433,C0A530,121.7094,24.9382
34,0.01669291338582697,C0A540,121.7459,24.8928
35,-0.011338582677165317,C0A550,121.8237,24.9712
36,-0.3999999999999999,C0A560,121.5028,24.7762
37,0.35999999999999943,C0A570,121.598,24.8482
38,-0.24277777777777754,C0A580,121.5463,24.9224
39,0.05999999999999939,C0A640,121.6629,24.9939
40,0.07999999999999974,C0A650,121.7429,25.0027
41,-0.01669291338582697,C0A660,121.8011,25.1132
42,0.18614173228346498,C0A860,121.633,25.1659
43,0.7799999999999997,C0A870,121.6087,25.1322
44,-0.014488188976377906,C0A880,121.9421,25.0178
45,-0.04346456692913398,C0A890,121.8642,25.035999999999998
46,0.0,C0A920,121.5653,25.2638
48,-0.06551181102362211,C0A940,121.64399999999999,25.2236
49,0.124724409448819,C0A950,121.9234,25.129
50,0.0,C0A970,122.0021,25.0076
51,-0.01023622047244095,C0A980,121.4697,25.1095
52,-0.14456692913385805,C0A9A0,121.5429,25.078000000000003
53,-0.012755905511811003,C0A9B0,121.5138,25.1163
54,-0.032283464566929126,C0A9C0,121.5372,25.1175
55,-0.040157480314960664,C0A9E0,121.50299999999999,25.0903
56,-0.2573228346456691,C0A9F0,121.5755,25.0794
59,0.0,C0AC40,121.5224,25.1757
