,EI,id,long,lat
1,-0.24119685039370062,466880,121.44200000000001,24.9976
2,-0.0,466900,121.4489,25.1649
3,0.1228346456692913,466910,121.5297,25.1826
4,-0.24869291338582653,466920,121.5149,25.0377
5,0.13181102362204733,466930,121.5445,25.1621
6,-0.03439370078740146,466940,121.7405,25.1333
7,0.0,466950,122.0797,25.628
8,0.17999999999999972,466990,121.6133,23.9751
9,-0.017480314960629937,467050,121.0475,25.0067
10,0.12456692913385813,467060,121.8574,24.5967
11,-0.1961574803149603,467080,121.7565,24.764
12,0.0,467110,118.2893,24.4073
13,0.05543307086614181,467300,119.6675,23.256999999999998
14,0.11877165354330692,467350,119.5631,23.5655
15,0.0051181102362204715,467410,120.2048,22.9932
16,0.014173228346456549,467420,120.2367,23.0384
17,0.01777777777777772,467440,120.3157,22.566
18,-0.19729133858267772,467480,120.4329,23.4959
19,0.0,467490,120.6841,24.1457
20,1.0,467530,120.8132,23.5082
21,0.1219047619047615,467540,120.9038,22.3557
22,0.8409448818897639,467550,120.9595,23.4876
23,-0.03004724409448828,467571,121.0142,24.8279
24,0.0,467590,120.7463,22.0039
25,0.2200000000000003,467610,121.3734,23.0975
26,0.6799999999999997,467620,121.5583,22.037
27,0.6237165354330708,467650,120.9081,23.8813
28,-0.04000000000000048,467660,121.1546,22.7522
29,0.12000000000000033,467770,120.5234,24.256
31,-0.09376377952755884,467990,119.9234,26.1693
32,-0.1757480314960635,C0A520,121.402,24.9749
33,0.12000000000000033,C0A530,121.7094,24.9382
34,0.12000000000000033,C0A540,121.7459,24.8928
35,0.2513385826771651,C0A550,121.8237,24.9712
36,0.05999999999999939,C0A560,121.5028,24.7762
37,0.026929133858268114,C0A570,121.598,24.8482
38,-0.2149606299212597,C0A580,121.5463,24.9224
39,0.020472440944881824,C0A640,121.6629,24.9939
40,0.06708661417322813,C0A650,121.7429,25.0027
41,0.0,C0A660,121.8011,25.1132
42,-0.08566929133858277,C0A860,121.633,25.1659
43,0.23685039370078736,C0A870,121.6087,25.1322
44,-0.18425196850393696,C0A880,121.9421,25.0178
45,-0.12181102362204742,C0A890,121.8642,25.035999999999998
46,0.0,C0A920,121.5653,25.2638
47,0.0,C0A931,121.5952,25.2332
