,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,953.5 ,... ,955.2 ,2018-10-01 21:55 ,952.1 ,2018-10-01 14:55 ,22.8 ,27.7 ,2018-10-01 12:45 ,20.3 ,2018-10-01 23:36 ,... ,92 ,65 ,2018-10-01 12:58 ,0.5 ,23 ,5.5 ,154 ,2018-10-01 13:22 ,4.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,954.1 ,... ,955.5 ,2018-10-02 08:54 ,952.2 ,2018-10-02 15:07 ,22.1 ,26.8 ,2018-10-02 13:05 ,18.4 ,2018-10-02 06:00 ,... ,87 ,60 ,2018-10-02 12:32 ,0.9 ,155 ,8.0 ,310 ,2018-10-02 14:23 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,953.3 ,... ,954.9 ,2018-10-03 09:08 ,951.4 ,2018-10-03 15:05 ,21.9 ,25.8 ,2018-10-03 14:25 ,17.5 ,2018-10-03 06:01 ,... ,87 ,68 ,2018-10-03 15:30 ,0.8 ,124 ,5.1 ,294 ,2018-10-03 15:05 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,950.1 ,... ,953.2 ,2018-10-05 00:00 ,947.9 ,2018-10-04 15:11 ,21.0 ,24.6 ,2018-10-04 11:40 ,18.0 ,2018-10-04 22:59 ,... ,91 ,71 ,2018-10-04 09:32 ,1.4 ,329 ,8.8 ,302 ,2018-10-04 12:13 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,949.9 ,... ,953.3 ,2018-10-05 22:59 ,947.6 ,2018-10-05 03:41 ,21.9 ,27.4 ,2018-10-05 14:48 ,17.1 ,2018-10-05 06:12 ,... ,87 ,61 ,2018-10-05 14:47 ,1.3 ,323 ,8.9 ,311 ,2018-10-05 12:21 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,953.7 ,... ,955.6 ,2018-10-06 22:57 ,952.3 ,2018-10-06 01:51 ,23.6 ,27.9 ,2018-10-06 10:51 ,20.0 ,2018-10-06 06:21 ,... ,88 ,62 ,2018-10-06 10:38 ,0.7 ,321 ,6.9 ,357 ,2018-10-06 15:38 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,954.5 ,... ,956.0 ,2018-10-07 08:18 ,952.4 ,2018-10-07 14:41 ,23.0 ,29.2 ,2018-10-07 12:15 ,18.9 ,2018-10-07 05:41 ,... ,86 ,55 ,2018-10-07 11:13 ,0.8 ,352 ,5.8 ,305 ,2018-10-07 13:52 ,9.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,954.1 ,... ,955.5 ,2018-10-08 08:52 ,952.0 ,2018-10-08 15:27 ,22.6 ,29.2 ,2018-10-08 12:32 ,18.1 ,2018-10-08 06:05 ,... ,89 ,59 ,2018-10-08 09:37 ,0.7 ,133 ,6.4 ,318 ,2018-10-08 14:31 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,953.7 ,... ,955.4 ,2018-10-09 22:30 ,951.8 ,2018-10-09 15:20 ,22.5 ,27.9 ,2018-10-09 11:03 ,19.5 ,2018-10-09 06:04 ,... ,95 ,66 ,2018-10-09 11:02 ,0.6 ,5 ,4.9 ,309 ,2018-10-09 12:00 ,23.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,954.1 ,... ,955.8 ,2018-10-10 21:58 ,952.1 ,2018-10-10 14:45 ,22.3 ,27.6 ,2018-10-10 11:04 ,19.7 ,2018-10-10 05:52 ,... ,94 ,64 ,2018-10-10 11:23 ,0.5 ,5 ,3.9 ,165 ,2018-10-10 10:31 ,21.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
10,11,955.3 ,... ,957.0 ,2018-10-11 21:49 ,953.7 ,2018-10-11 14:18 ,22.5 ,27.1 ,2018-10-11 12:17 ,18.8 ,2018-10-11 05:31 ,... ,92 ,61 ,2018-10-11 10:07 ,0.7 ,1 ,8.2 ,314 ,2018-10-11 12:24 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
11,12,956.9 ,... ,958.4 ,2018-10-12 10:38 ,955.9 ,2018-10-12 14:07 ,21.6 ,24.0 ,2018-10-12 13:40 ,19.9 ,2018-10-12 22:58 ,... ,99 ,90 ,2018-10-12 12:54 ,0.3 ,7 ,2.4 ,150 ,2018-10-12 10:01 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
12,13,956.6 ,... ,957.9 ,2018-10-13 09:27 ,954.9 ,2018-10-13 14:42 ,22.4 ,27.6 ,2018-10-13 11:30 ,18.5 ,2018-10-13 06:04 ,... ,87 ,60 ,2018-10-13 09:59 ,0.9 ,329 ,6.2 ,316 ,2018-10-13 13:08 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
