,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpDay,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,Precp1DayMax,Precp1DayMaxTime,RH,EvapA,SunShine,GloblRad,UVI Max Mean,UVI Max,UVI Max Time,Cloud Amount
0,01,728.4 ,... ,/ , ,/ , ,4.9 ,/ , ,/ , ,... ,2.5 ,250 ,/ ,/ , ,75.5 ,... ,10 ,... , ,... , ,20.0 ,2010-01-03 00:00 ,/ ,... ,168.6 ,... ,... ,... , ,... 
1,02,727.4 ,... ,/ , ,/ , ,6.4 ,/ , ,/ , ,... ,4.5 ,250 ,/ ,/ , ,418.5 ,... ,13 ,... , ,... , ,107.5 ,2010-02-17 00:00 ,/ ,... ,135.7 ,... ,... ,... , ,... 
2,03,728.7 ,... ,/ , ,/ , ,8.7 ,/ , ,/ , ,... ,2.8 ,250 ,/ ,/ , ,95.0 ,... ,5 ,... , ,... , ,45.5 ,2010-03-09 00:00 ,/ ,... ,217.3 ,... ,... ,... , ,... 
3,04,729.0 ,... ,/ , ,/ , ,10.1 ,/ , ,/ , ,... ,2.8 ,250 ,/ ,/ , ,275.0 ,... ,17 ,... , ,... , ,61.0 ,2010-04-08 00:00 ,/ ,... ,139.6 ,... ,... ,... , ,... 
4,05,727.6 ,... ,/ , ,/ , ,12.4 ,/ , ,/ , ,... ,1.8 ,250 ,/ ,/ , ,136.0 ,... ,14 ,... , ,... , ,68.0 ,2010-05-23 00:00 ,/ ,... ,138.0 ,... ,... ,... , ,... 
5,06,728.5 ,... ,/ , ,/ , ,12.6 ,/ , ,/ , ,... ,1.7 ,250 ,/ ,/ , ,326.0 ,... ,22 ,... , ,... , ,49.0 ,2010-06-14 00:00 ,/ ,... ,74.7 ,... ,... ,... , ,... 
6,07,729.6 ,... ,/ , ,/ , ,14.0 ,/ , ,/ , ,... ,1.8 ,100 ,/ ,/ , ,196.5 ,... ,15 ,... , ,... , ,50.5 ,2010-07-28 00:00 ,/ ,... ,135.6 ,... ,... ,... , ,... 
7,08,729.4 ,... ,/ , ,/ , ,13.7 ,/ , ,/ , ,... ,2.3 ,110 ,/ ,/ , ,104.5 ,... ,15 ,... , ,... , ,23.5 ,2010-08-28 00:00 ,/ ,... ,166.9 ,... ,... ,... , ,... 
8,09,729.3 ,... ,/ , ,/ , ,12.7 ,/ , ,/ , ,... ,3.0 ,110 ,/ ,/ , ,342.0 ,... ,18 ,... , ,... , ,257.5 ,2010-09-19 00:00 ,/ ,... ,147.9 ,... ,... ,... , ,... 
9,10,729.4 ,... ,/ , ,/ , ,11.3 ,/ , ,/ , ,... ,2.2 ,110 ,/ ,/ , ,142.0 ,... ,20 ,... , ,... , ,41.5 ,2010-10-21 00:00 ,/ ,... ,133.7 ,... ,... ,... , ,... 
10,11,729.1 ,... ,/ , ,/ , ,7.9 ,/ , ,/ , ,... ,2.1 ,250 ,/ ,/ , ,61.0 ,... ,10 ,... , ,... , ,26.5 ,2010-11-13 00:00 ,/ ,... ,143.5 ,... ,... ,... , ,... 
11,12,724.8 ,... ,/ , ,/ , ,5.2 ,/ , ,/ , ,... ,2.2 ,250 ,/ ,/ , ,76.5 ,... ,6 ,... , ,... , ,56.5 ,2010-12-16 00:00 ,/ ,... ,200.3 ,... ,... ,... , ,... 
