,EI,id,long,lat
1,-0.3829251700680272,466880,121.44200000000001,24.9976
2,-0.3246794150731161,466900,121.4489,25.1649
3,0.0,466910,121.5297,25.1826
4,-0.6000000000000003,466920,121.5149,25.0377
5,0.0,466930,121.5445,25.1621
6,-0.2507874015748031,466940,121.7405,25.1333
7,0.09999999999999987,466950,122.0797,25.628
8,-0.0,466990,121.6133,23.9751
10,-0.0,467060,121.8574,24.5967
11,-0.16609673790776125,467080,121.7565,24.764
12,-0.2138132733408324,467110,118.2893,24.4073
13,-0.0016197975253093564,467300,119.6675,23.256999999999998
14,-0.0,467350,119.5631,23.5655
15,-0.48571428571428554,467410,120.2048,22.9932
16,-0.6000000000000003,467420,120.2367,23.0384
17,-0.21111111111111097,467440,120.3157,22.566
18,-0.3285714285714286,467480,120.4329,23.4959
19,-0.27593925759280113,467490,120.6841,24.1457
20,0.8523809523809522,467530,120.8132,23.5082
21,-0.0,467540,120.9038,22.3557
22,0.6683615819209039,467550,120.9595,23.4876
23,-0.4424746906636669,467571,121.0142,24.8279
24,-0.18430839002267602,467590,120.7463,22.0039
25,-0.10000000000000031,467610,121.3734,23.0975
26,0.38571428571428557,467620,121.5583,22.037
27,0.18571428571428583,467650,120.9081,23.8813
28,-0.0,467660,121.1546,22.7522
29,-0.0,467770,120.5234,24.256
31,-0.0,467990,119.9234,26.1693
32,-0.3283446712018143,C0A520,121.402,24.9749
33,-0.11848072562358285,C0A530,121.7094,24.9382
34,-0.12721088435374187,C0A540,121.7459,24.8928
35,-0.11428571428571388,C0A550,121.8237,24.9712
36,-0.0,C0A560,121.5028,24.7762
37,-0.0,C0A570,121.598,24.8482
38,-0.0,C0A580,121.5463,24.9224
39,-0.05833333333333338,C0A640,121.6629,24.9939
40,-0.17142857142857193,C0A650,121.7429,25.0027
41,-0.3571428571428572,C0A660,121.8011,25.1132
42,-0.21692913385826748,C0A860,121.633,25.1659
43,0.2857142857142857,C0A870,121.6087,25.1322
44,-0.11664791901012396,C0A880,121.9421,25.0178
45,-0.33256467941507345,C0A890,121.8642,25.035999999999998
46,-0.28481439820022486,C0A920,121.5653,25.2638
48,-0.5142294713160857,C0A940,121.64399999999999,25.2236
49,-0.0,C0A950,121.9234,25.129
50,-0.16737907761529816,C0A970,122.0021,25.0076
51,-0.7714285714285711,C0A980,121.4697,25.1095
52,-0.44285714285714306,C0A9A0,121.5429,25.078000000000003
53,-0.7285714285714289,C0A9B0,121.5138,25.1163
54,-0.4285714285714286,C0A9C0,121.5372,25.1175
55,-0.5714285714285714,C0A9E0,121.50299999999999,25.0903
56,-0.6285714285714283,C0A9F0,121.5755,25.0794
59,0.15357142857142858,C0AC40,121.5224,25.1757
60,-0.058730158730158764,C0AC60,121.3697,24.939
61,-0.5142857142857145,C0AC70,121.5646,25.0378
62,-0.5857142857142859,C0AC80,121.5757,25.0024
63,-0.4190476190476192,C0ACA0,121.4468,25.0515
64,-0.19426321709786304,C0AD00,121.5019,25.2581
65,-0.20714285714285707,C0AD10,121.4039,25.1502
66,-0.48571428571428554,C0AD30,121.4723,25.0866
67,-0.0,C0AD40,121.4452,24.9732
68,-0.2824829931972787,C0AD50,121.3463,24.9515
77,0.0,C0C460,121.3523,24.8202
78,-0.48571428571428554,C0C480,121.3232,24.9924
80,-0.19999999999999973,C0C520,121.1853,24.9676
81,-0.22857142857142887,C0C540,121.226,25.0478
82,-0.34285714285714275,C0C590,121.1533,25.0271
84,-0.0,C0C630,121.2655,24.8829
85,-0.01870748299319729,C0C650,121.2146,24.8975
89,-0.0,C0D360,121.2086,24.6783
90,-0.10907029478458057,C0D390,121.1739,24.7982
92,-0.04427437641723359,C0D480,121.1508,24.8497
93,-0.2620748299319724,C0D540,121.1169,24.7112
94,0.6154195011337866,C0D550,121.1161,24.526999999999997
95,-0.32857142857142807,C0D560,121.0579,24.7671
96,-0.6117547806524181,C0D570,120.9055,24.7469
97,-0.34285714285714275,C0D580,121.0252,24.735
98,-0.1529808773903265,C0D590,120.9772,24.8707
101,-0.5471878515185605,C0E420,120.8889,24.709
102,-0.3000000000000003,C0E430,121.0002,24.6018
108,0.02857142857142847,C0E610,120.9302,24.4513
109,-0.6285714285714283,C0E730,120.9122,24.6882
126,-0.005905511811023622,C0F930,120.6404,24.3477
129,-0.030708661417322862,C0F9I0,120.6583,24.2725
145,-0.0,C0G620,120.6213,24.0157
255,-0.03265306122448989,C0R280,120.8368,22.0761
256,-0.27142857142857113,C0R350,120.7358,21.9218
257,-0.05034013605442192,C0R360,120.8022,21.9456
258,-0.10770975056689344,C0R370,120.8446,21.991999999999997
259,-0.9285714285714286,C0R380,120.5896,22.3694
260,-1.1604308390022675,C0R400,120.6927,22.1902
261,0.0,C0R420,120.8406,22.1678
278,0.0,C0S680,121.0392,22.9198
279,-0.0,C0S690,120.9853,22.609
280,-0.0,C0S700,121.0056,22.6849
281,-0.016326530612244868,C0S710,121.12299999999999,22.9177
282,-0.09166666666666695,C0S730,121.4753,22.6672
283,-0.5285714285714289,C0S740,121.2095,23.1196
284,0.0,C0S750,120.9861,23.2484
285,0.5142857142857145,C0S760,121.1262,23.0691
286,-0.0,C0S770,120.9433,22.4785
287,-0.0,C0S790,120.9669,22.5381
288,-0.3947278911564623,C0S810,121.304,22.9727
289,-0.14488188976377933,C0S830,121.412,23.2868
290,-0.024036281179138305,C0S840,120.8892,22.2797
293,-0.0,C0T820,121.4956,24.1796
294,-0.06276715410573681,C0T870,121.5089,23.9356
295,-0.053430821147356596,C0T900,121.4415,23.8119
296,-0.03824521934758154,C0T960,121.425,23.6607
297,0.01040494938132733,C0T9A0,121.5398,23.8099
298,0.08717660292463442,C0T9B0,121.5372,23.9919
299,-0.0,C0T9D0,121.741,24.2668
300,0.008605174353205864,C0T9E0,121.58200000000001,23.8806
301,-0.008773903262092162,C0T9F0,121.5425,23.7971
302,-0.0627671541057368,C0T9G0,121.4201,23.7353
303,-0.08627671541057348,C0T9H0,121.5274,23.6829
304,-0.04825646794150735,C0T9I0,121.5148,23.5839
305,-0.005793025871766099,C0T9M0,121.495,23.4552
306,0.18571428571428583,C0U520,121.6413,24.753
307,-0.15011248593925788,C0U600,121.7655,24.8175
309,-0.11698537682789646,C0U650,121.5871,24.6753
310,0.40770975056689357,C0U710,121.5257,24.5055
311,-0.0,C0U750,121.9531,24.8417
312,-0.0,C0U760,121.8331,24.5219
313,-0.0,C0U770,121.8102,24.4494
314,-0.16197975253093364,C0U780,121.7979,24.6864
391,-0.37142857142857166,C0Z020,121.2623,23.2087
392,0.4571428571428571,C0Z050,121.2132,23.3457
393,-0.5142857142857145,C0Z061,121.3397,23.3215
394,-0.14848143982002246,C0Z070,121.3741,23.4681
