,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,981.3 ,1019.0 ,983.3 ,2018-12-01 08:47 ,979.5 ,2018-12-01 14:34 ,21.9 ,25.1 ,2018-12-01 13:52 ,20.4 ,2018-12-01 04:18 ,18.5 ,81 ,64 ,2018-12-01 13:29 ,5.5 ,30 ,14.3 ,30 ,2018-12-01 21:20 ,0.0 ,0.0 ,0.0 ,2018-12-01 00:00 ,0.0 ,2018-12-01 00:00 ,8.0 ,73.9 ,18.46 ,10.8 ,2.6 ,6 ,2018-12-01 12:00 ,4.0 
1,02,979.9 ,1017.4 ,981.4 ,2018-12-02 08:09 ,978.5 ,2018-12-02 04:10 ,22.3 ,25.3 ,2018-12-02 13:18 ,20.5 ,2018-12-02 02:57 ,19.9 ,87 ,68 ,2018-12-02 11:26 ,5.6 ,20 ,18.8 ,20 ,2018-12-02 03:13 ,0.0 ,0.0 ,0.0 ,2018-12-02 00:00 ,0.0 ,2018-12-02 00:00 ,7.9 ,73.0 ,18.03 ,25.0 ,3.0 ,6 ,2018-12-02 12:00 ,4.5 
2,03,980.2 ,1017.6 ,982.0 ,2018-12-03 09:19 ,978.8 ,2018-12-03 14:37 ,23.1 ,25.5 ,2018-12-03 12:19 ,21.7 ,2018-12-03 01:04 ,22.5 ,96 ,78 ,2018-12-03 10:23 ,5.5 ,30 ,13.6 ,20 ,2018-12-03 05:32 ,0.0 ,0.0 ,0.0 ,2018-12-03 00:00 ,0.0 ,2018-12-03 00:00 ,1.7 ,15.7 ,11.29 ,10.6 ,2.5 ,4 ,2018-12-03 12:00 ,8.0 
3,04,979.7 ,1017.1 ,981.2 ,2018-12-04 09:23 ,978.3 ,2018-12-04 16:00 ,23.7 ,25.4 ,2018-12-04 11:10 ,22.7 ,2018-12-04 06:10 ,23.2 ,97 ,83 ,2018-12-04 13:54 ,5.5 ,40 ,12.0 ,60 ,2018-12-04 06:12 ,1.6 ,0.6 ,0.5 ,2018-12-04 10:14 ,0.9 ,2018-12-04 22:30 ,1.5 ,13.9 ,9.42 ,15.2 ,/ ,4 ,2018-12-04 12:00 ,7.5 
4,05,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
5,06,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
6,07,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
7,08,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
8,09,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
9,10,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
