,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpDay,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,Precp1DayMax,Precp1DayMaxTime,RH,EvapA,SunShine,GloblRad,UVI Max Mean,UVI Max,UVI Max Time,Cloud Amount
0,01,1014.7 ,... ,1024.3 ,2012-01-04 09:01 ,1003.3 ,2012-01-16 00:04 ,14.6 ,24.4 ,2012-01-18 12:03 ,8.6 ,2012-01-04 15:57 ,... ,0.1 ,173 ,9.3 ,318 ,2012-01-16 14:48 ,426.0 ,... ,24 ,... , ,... , ,58.0 ,2012-01-24 00:00 ,98 ,... ,... ,... ,... ,... , ,... 
1,02,1013.1 ,... ,1021.6 ,2012-02-18 09:01 ,1002.2 ,2012-02-06 16:46 ,15.4 ,28.2 ,2012-02-14 11:50 ,8.9 ,2012-02-08 20:22 ,... ,0.1 ,164 ,8.0 ,318 ,2012-02-07 01:40 ,464.5 ,... ,25 ,... , ,... , ,80.5 ,2012-02-24 00:00 ,97 ,... ,... ,... ,... ,... , ,... 
2,03,1012.1 ,... ,1020.4 ,2012-03-12 08:02 ,1002.9 ,2012-03-05 13:36 ,17.8 ,30.1 ,2012-03-17 11:04 ,6.4 ,2012-03-25 05:31 ,... ,0.2 ,160 ,10.4 ,11 ,2012-03-31 03:47 ,176.5 ,... ,19 ,... , ,... , ,50.5 ,2012-03-13 00:00 ,90 ,... ,... ,... ,... ,... , ,... 
3,04,1007.7 ,... ,1018.4 ,2012-04-03 21:05 ,998.8 ,2012-04-25 13:46 ,20.9 ,33.6 ,2012-04-30 13:16 ,11.1 ,2012-04-04 03:01 ,... ,0.1 ,13 ,10.7 ,167 ,2012-04-30 15:27 ,209.5 ,... ,19 ,... , ,... , ,74.5 ,2012-04-26 00:00 ,89 ,... ,... ,... ,... ,... , ,... 
4,05,1003.8 ,... ,1008.1 ,2012-05-18 22:16 ,998.8 ,2012-05-02 04:18 ,22.6 ,32.9 ,2012-05-02 11:02 ,14.2 ,2012-05-06 05:46 ,... ,0.1 ,18 ,8.2 ,315 ,2012-05-09 12:50 ,543.5 ,... ,19 ,... , ,... , ,85.0 ,2012-05-15 00:00 ,89 ,... ,... ,... ,... ,... , ,... 
5,06,999.4 ,... ,1006.7 ,2012-06-30 23:16 ,991.3 ,2012-06-11 16:46 ,25.1 ,32.6 ,2012-06-09 12:21 ,20.5 ,2012-06-01 05:18 ,... ,0.1 ,118 ,9.1 ,262 ,2012-06-29 05:32 ,401.5 ,... ,22 ,... , ,... , ,220.0 ,2012-06-12 00:00 ,90 ,... ,... ,... ,... ,... , ,... 
6,07,1000.9 ,... ,1007.4 ,2012-07-01 22:01 ,989.3 ,2012-07-31 23:29 ,27.2 ,35.4 ,2012-07-13 12:03 ,21.7 ,2012-07-03 05:31 ,... ,0.1 ,161 ,8.0 ,168 ,2012-07-22 08:52 ,128.0 ,... ,11 ,... , ,... , ,64.0 ,2012-07-31 00:00 ,83 ,... ,... ,... ,... ,... , ,... 
7,08,998.2 ,... ,1006.4 ,2012-08-17 23:01 ,979.1 ,2012-08-02 05:17 ,26.5 ,34.8 ,2012-08-08 12:41 ,21.6 ,2012-08-20 05:31 ,... ,0.2 ,259 ,10.7 ,349 ,2012-08-01 23:34 ,563.0 ,... ,21 ,... , ,... , ,175.0 ,2012-08-02 00:00 ,87 ,... ,... ,... ,... ,... , ,... 
8,09,1006.0 ,... ,1012.2 ,2012-09-30 20:46 ,997.7 ,2012-09-28 15:05 ,24.4 ,33.0 ,2012-09-10 13:46 ,14.8 ,2012-09-30 23:46 ,... ,0.2 ,330 ,12.1 ,309 ,2012-09-28 20:54 ,76.0 ,... ,15 ,... , ,... , ,16.0 ,2012-09-28 00:00 ,84 ,... ,... ,... ,... ,... , ,... 
9,10,1010.1 ,... ,1015.7 ,2012-10-19 08:16 ,1004.2 ,2012-10-03 16:31 ,21.2 ,29.8 ,2012-10-22 12:01 ,13.7 ,2012-10-20 06:01 ,... ,0.1 ,257 ,9.3 ,346 ,2012-10-17 13:48 ,220.5 ,... ,13 ,... , ,... , ,74.0 ,2012-10-31 00:00 ,84 ,... ,... ,... ,... ,... , ,... 
10,11,1011.9 ,... ,1017.4 ,2012-11-15 19:46 ,1004.3 ,2012-11-22 15:31 ,18.7 ,29.9 ,2012-11-10 11:46 ,12.4 ,2012-11-26 20:17 ,... ,0.0 ,329 ,6.8 ,160 ,2012-11-16 11:07 ,278.0 ,... ,20 ,... , ,... , ,42.5 ,2012-11-30 00:00 ,91 ,... ,... ,... ,... ,... , ,... 
11,12,1014.5 ,... ,1023.5 ,2012-12-23 08:46 ,1006.4 ,2012-12-02 03:51 ,15.6 ,27.2 ,2012-12-15 12:46 ,7.1 ,2012-12-30 14:38 ,... ,0.1 ,274 ,9.1 ,325 ,2012-12-30 00:15 ,551.5 ,... ,25 ,... , ,... , ,76.0 ,2012-12-08 00:00 ,92 ,... ,... ,... ,... ,... , ,... 
