,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,979.7 ,... ,980.8 ,2018-07-01 07:11 ,978.0 ,2018-07-01 14:16 ,26.5 ,32.3 ,2018-07-01 13:16 ,22.2 ,2018-07-01 05:04 ,... ,83 ,56 ,2018-07-01 12:13 ,0.6 ,238 ,6.6 ,282 ,2018-07-01 12:06 ,1.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,978.1 ,... ,979.1 ,2018-07-03 00:00 ,976.3 ,2018-07-02 17:37 ,26.9 ,30.4 ,2018-07-02 16:27 ,22.3 ,2018-07-02 03:40 ,... ,76 ,59 ,2018-07-02 18:22 ,0.8 ,274 ,8.8 ,266 ,2018-07-02 22:31 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,977.4 ,... ,979.4 ,2018-07-03 11:48 ,976.2 ,2018-07-03 16:38 ,27.5 ,31.5 ,2018-07-03 15:58 ,23.6 ,2018-07-03 03:20 ,... ,72 ,57 ,2018-07-03 16:01 ,0.9 ,258 ,9.8 ,262 ,2018-07-03 12:29 ,1.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,977.2 ,... ,979.3 ,2018-07-04 09:56 ,975.4 ,2018-07-04 14:52 ,27.6 ,32.6 ,2018-07-04 15:01 ,23.6 ,2018-07-04 01:44 ,... ,68 ,49 ,2018-07-04 14:51 ,1.1 ,250 ,10.6 ,262 ,2018-07-04 09:25 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,977.4 ,... ,979.2 ,2018-07-05 22:24 ,975.9 ,2018-07-05 16:02 ,26.2 ,29.6 ,2018-07-05 13:49 ,23.1 ,2018-07-05 23:51 ,... ,76 ,62 ,2018-07-05 17:40 ,0.7 ,163 ,10.9 ,232 ,2018-07-05 13:57 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,978.5 ,... ,980.5 ,2018-07-06 22:18 ,976.7 ,2018-07-06 14:50 ,27.7 ,33.0 ,2018-07-06 10:41 ,22.0 ,2018-07-06 05:21 ,... ,74 ,50 ,2018-07-06 14:11 ,0.7 ,256 ,10.4 ,275 ,2018-07-06 15:00 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,980.1 ,... ,... , ,... , ,27.6 ,... , ,... , ,... ,78 ,... , ,0.5 ,92 ,... ,... , ,27.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,... ,... ,... , ,... , ,... ,... , ,... , ,... ,... ,... , ,... ,... ,... ,... , ,X ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,... ,... ,... , ,... , ,... ,... , ,... , ,... ,... ,... , ,... ,... ,... ,... , ,X ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,975.9 ,... ,979.0 ,2018-07-10 14:49 ,972.7 ,2018-07-10 23:59 ,25.2 ,28.5 ,2018-07-10 16:19 ,24.6 ,2018-07-10 21:22 ,... ,98 ,80 ,2018-07-10 16:31 ,0.8 ,74 ,11.6 ,305 ,2018-07-10 23:07 ,X ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
10,11,975.7 ,... ,982.4 ,2018-07-11 22:48 ,969.0 ,2018-07-11 05:05 ,25.9 ,29.3 ,2018-07-11 16:19 ,23.6 ,2018-07-11 04:25 ,... ,93 ,73 ,2018-07-11 16:28 ,1.0 ,230 ,12.6 ,224 ,2018-07-11 04:32 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
11,12,982.2 ,... ,983.5 ,2018-07-12 22:55 ,980.9 ,2018-07-12 15:50 ,26.8 ,30.7 ,2018-07-12 13:03 ,24.5 ,2018-07-13 00:00 ,... ,88 ,68 ,2018-07-12 14:32 ,0.5 ,43 ,4.9 ,295 ,2018-07-12 14:38 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
12,13,982.6 ,... ,983.4 ,2018-07-13 22:35 ,981.4 ,2018-07-13 16:43 ,26.4 ,34.1 ,2018-07-13 12:33 ,22.9 ,2018-07-13 04:44 ,... ,89 ,54 ,2018-07-13 12:09 ,0.4 ,5 ,4.6 ,310 ,2018-07-13 13:20 ,1.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
13,14,981.8 ,... ,982.7 ,2018-07-15 00:00 ,980.1 ,2018-07-14 16:38 ,27.4 ,34.1 ,2018-07-14 12:40 ,22.3 ,2018-07-14 05:16 ,... ,83 ,52 ,2018-07-14 12:41 ,0.4 ,4 ,5.6 ,294 ,2018-07-14 15:50 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
14,15,981.5 ,... ,983.1 ,2018-07-15 09:23 ,980.5 ,2018-07-15 20:34 ,27.2 ,32.7 ,2018-07-15 12:19 ,23.0 ,2018-07-15 05:32 ,... ,81 ,58 ,2018-07-15 12:20 ,0.5 ,234 ,4.4 ,277 ,2018-07-15 14:42 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
15,16,979.4 ,... ,981.7 ,2018-07-16 07:15 ,977.3 ,2018-07-16 15:42 ,27.7 ,34.4 ,2018-07-16 14:40 ,22.4 ,2018-07-16 04:59 ,... ,79 ,53 ,2018-07-16 12:48 ,0.5 ,205 ,4.3 ,279 ,2018-07-16 13:25 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
16,17,978.3 ,... ,979.3 ,2018-07-17 07:31 ,977.1 ,2018-07-17 17:02 ,28.9 ,35.6 ,2018-07-17 12:43 ,23.8 ,2018-07-17 04:42 ,... ,76 ,51 ,2018-07-17 12:13 ,0.4 ,48 ,4.8 ,301 ,2018-07-17 14:01 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
17,18,979.9 ,... ,981.3 ,2018-07-18 22:00 ,978.1 ,2018-07-18 16:39 ,28.9 ,35.0 ,2018-07-18 11:44 ,24.6 ,2018-07-18 05:56 ,... ,74 ,52 ,2018-07-18 11:09 ,0.3 ,3 ,4.6 ,271 ,2018-07-18 14:50 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
18,19,981.1 ,... ,982.7 ,2018-07-19 07:50 ,979.0 ,2018-07-19 16:25 ,29.2 ,36.0 ,2018-07-19 12:14 ,24.6 ,2018-07-19 23:48 ,... ,74 ,47 ,2018-07-19 11:45 ,0.4 ,45 ,5.3 ,271 ,2018-07-19 13:36 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
19,20,979.6 ,... ,981.5 ,2018-07-20 08:27 ,977.9 ,2018-07-20 16:11 ,26.9 ,33.6 ,2018-07-20 15:01 ,24.1 ,2018-07-20 23:59 ,... ,78 ,52 ,2018-07-20 15:02 ,0.8 ,48 ,6.1 ,53 ,2018-07-20 15:02 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
20,21,978.0 ,... ,978.9 ,2018-07-21 00:18 ,975.8 ,2018-07-21 17:50 ,24.5 ,34.0 ,2018-07-21 13:20 ,22.5 ,2018-07-21 04:25 ,... ,89 ,56 ,2018-07-21 13:20 ,0.3 ,30 ,4.7 ,153 ,2018-07-21 14:24 ,1.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
21,22,977.3 ,... ,979.4 ,2018-07-22 22:00 ,975.9 ,2018-07-22 01:30 ,25.8 ,33.6 ,2018-07-22 12:14 ,22.8 ,2018-07-22 02:42 ,... ,90 ,55 ,2018-07-22 12:09 ,0.3 ,29 ,3.6 ,198 ,2018-07-22 13:54 ,32.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
22,23,979.3 ,... ,982.5 ,2018-07-23 22:14 ,976.8 ,2018-07-23 04:23 ,26.7 ,30.9 ,2018-07-23 15:47 ,23.3 ,2018-07-23 05:44 ,... ,87 ,67 ,2018-07-23 16:29 ,0.4 ,165 ,5.3 ,272 ,2018-07-23 13:09 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
23,24,982.5 ,... ,984.0 ,2018-07-24 21:29 ,981.4 ,2018-07-24 02:16 ,26.0 ,33.7 ,2018-07-24 11:46 ,23.0 ,2018-07-24 23:59 ,... ,90 ,57 ,2018-07-24 11:25 ,0.4 ,282 ,5.5 ,110 ,2018-07-24 15:58 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
24,25,983.2 ,... ,984.4 ,2018-07-25 08:34 ,981.6 ,2018-07-25 16:37 ,27.0 ,32.2 ,2018-07-25 10:11 ,22.5 ,2018-07-25 04:42 ,... ,87 ,61 ,2018-07-25 10:13 ,0.4 ,36 ,3.7 ,31 ,2018-07-25 13:41 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
25,26,982.8 ,... ,983.4 ,2018-07-26 21:47 ,980.8 ,2018-07-26 16:37 ,28.1 ,34.0 ,2018-07-26 13:51 ,25.2 ,2018-07-26 23:47 ,... ,82 ,57 ,2018-07-26 13:52 ,0.5 ,172 ,4.3 ,315 ,2018-07-26 14:36 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
