,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,1006.7 ,... ,1009.0 ,2018-09-01 00:01 ,1004.5 ,2018-09-01 15:53 ,27.5 ,30.6 ,2018-09-01 13:01 ,24.5 ,2018-09-01 04:21 ,... ,100 ,100 ,2018-09-01 00:01 ,1.7 ,79 ,6.8 ,288 ,2018-09-01 13:46 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,1004.0 ,... ,1006.5 ,2018-09-02 00:01 ,1002.0 ,2018-09-02 15:22 ,27.3 ,31.1 ,2018-09-02 10:11 ,23.8 ,2018-09-02 05:32 ,... ,100 ,100 ,2018-09-02 00:01 ,2.2 ,64 ,8.4 ,313 ,2018-09-02 13:48 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,1002.7 ,... ,1004.0 ,2018-09-03 00:08 ,1001.0 ,2018-09-03 15:34 ,27.4 ,39.8 ,2018-09-03 13:48 ,23.5 ,2018-09-03 04:25 ,... ,100 ,100 ,2018-09-03 00:01 ,2.2 ,70 ,7.6 ,303 ,2018-09-03 15:34 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,1001.6 ,... ,1003.0 ,2018-09-04 08:53 ,999.5 ,2018-09-04 16:03 ,28.0 ,31.3 ,2018-09-04 14:11 ,24.5 ,2018-09-04 06:11 ,... ,100 ,100 ,2018-09-04 00:01 ,2.4 ,274 ,7.8 ,286 ,2018-09-04 15:55 ,11.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,1001.8 ,... ,1003.5 ,2018-09-05 22:03 ,999.5 ,2018-09-05 14:51 ,28.6 ,31.3 ,2018-09-05 12:32 ,26.3 ,2018-09-05 23:28 ,... ,100 ,89 ,2018-09-05 16:06 ,1.8 ,77 ,6.7 ,302 ,2018-09-05 13:28 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,1002.2 ,... ,1003.8 ,2018-09-06 23:28 ,1000.2 ,2018-09-06 14:26 ,27.3 ,31.1 ,2018-09-06 10:44 ,24.3 ,2018-09-06 04:01 ,... ,100 ,100 ,2018-09-06 00:01 ,1.8 ,125 ,7.7 ,344 ,2018-09-06 12:00 ,2.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,1002.8 ,... ,1004.6 ,2018-09-07 21:22 ,1000.5 ,2018-09-07 15:23 ,27.4 ,31.3 ,2018-09-07 12:44 ,24.8 ,2018-09-07 05:52 ,... ,100 ,100 ,2018-09-07 00:01 ,1.9 ,105 ,7.8 ,236 ,2018-09-07 13:24 ,1.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,1004.0 ,... ,1005.5 ,2018-09-08 21:25 ,1002.1 ,2018-09-08 15:03 ,26.6 ,31.7 ,2018-09-08 10:31 ,24.5 ,2018-09-08 04:02 ,... ,100 ,100 ,2018-09-08 00:01 ,1.8 ,63 ,9.8 ,300 ,2018-09-08 15:34 ,6.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,1004.6 ,... ,1006.3 ,2018-09-09 22:13 ,1002.5 ,2018-09-09 15:16 ,26.8 ,31.1 ,2018-09-09 12:21 ,24.0 ,2018-09-09 05:24 ,... ,100 ,100 ,2018-09-09 00:01 ,2.2 ,3 ,10.4 ,339 ,2018-09-09 15:16 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,1003.9 ,... ,1005.8 ,2018-09-10 08:13 ,1002.1 ,2018-09-10 15:43 ,26.6 ,30.2 ,2018-09-10 15:16 ,24.0 ,2018-09-10 05:01 ,... ,100 ,100 ,2018-09-10 00:01 ,2.0 ,11 ,6.8 ,28 ,2018-09-10 07:21 ,1.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
10,11,1004.2 ,... ,1006.0 ,2018-09-11 22:51 ,1002.5 ,2018-09-11 02:41 ,27.8 ,30.0 ,2018-09-11 10:51 ,25.8 ,2018-09-11 06:04 ,... ,100 ,100 ,2018-09-11 00:01 ,2.2 ,63 ,7.1 ,294 ,2018-09-11 13:22 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
11,12,1005.1 ,... ,1006.5 ,2018-09-12 21:24 ,1003.3 ,2018-09-12 14:31 ,28.2 ,32.2 ,2018-09-12 09:32 ,25.7 ,2018-09-12 05:58 ,... ,100 ,100 ,2018-09-12 00:01 ,2.0 ,22 ,9.4 ,309 ,2018-09-12 13:53 ,3.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
12,13,1005.0 ,... ,1006.5 ,2018-09-13 09:34 ,1003.3 ,2018-09-13 16:14 ,28.5 ,31.5 ,2018-09-13 12:23 ,25.6 ,2018-09-13 06:02 ,... ,100 ,100 ,2018-09-13 00:01 ,1.8 ,71 ,7.5 ,290 ,2018-09-13 13:48 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
13,14,1002.6 ,... ,1005.1 ,2018-09-14 00:01 ,999.6 ,2018-09-14 23:51 ,29.2 ,32.0 ,2018-09-14 13:11 ,26.8 ,2018-09-14 23:46 ,... ,100 ,100 ,2018-09-14 00:01 ,2.0 ,4 ,8.4 ,287 ,2018-09-14 15:23 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
14,15,996.8 ,... ,1000.0 ,2018-09-15 00:17 ,994.0 ,2018-09-15 15:01 ,27.2 ,29.6 ,2018-09-15 14:41 ,25.8 ,2018-09-15 03:31 ,... ,100 ,100 ,2018-09-15 00:01 ,1.6 ,57 ,8.6 ,80 ,2018-09-15 13:59 ,1.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
