,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,1000.4 ,... ,1002.7 ,2018-01-01 08:53 ,997.4 ,2018-01-01 14:53 ,18.1 ,25.2 ,2018-01-01 14:34 ,13.4 ,2018-01-01 06:53 ,... ,77 ,49 ,2018-01-01 15:12 ,1.0 ,69 ,6.1 ,312 ,2018-01-01 15:28 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,999.7 ,... ,1001.8 ,2018-01-02 08:14 ,997.4 ,2018-01-02 14:49 ,19.3 ,26.4 ,2018-01-02 13:35 ,13.8 ,2018-01-02 07:09 ,... ,79 ,47 ,2018-01-02 12:21 ,0.8 ,166 ,5.9 ,354 ,2018-01-02 12:52 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,999.8 ,... ,1002.5 ,2018-01-03 08:52 ,997.0 ,2018-01-03 14:17 ,19.2 ,25.2 ,2018-01-03 15:01 ,15.1 ,2018-01-03 04:51 ,... ,85 ,50 ,2018-01-03 15:06 ,0.8 ,8 ,5.7 ,313 ,2018-01-03 15:58 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,998.5 ,... ,1000.9 ,2018-01-04 09:23 ,996.2 ,2018-01-04 23:53 ,18.5 ,21.8 ,2018-01-04 13:11 ,16.9 ,2018-01-04 06:15 ,... ,93 ,76 ,2018-01-04 13:11 ,0.8 ,29 ,5.0 ,149 ,2018-01-04 21:20 ,3.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,996.9 ,... ,999.2 ,2018-01-05 08:51 ,994.9 ,2018-01-05 14:01 ,18.5 ,21.7 ,2018-01-05 14:51 ,16.8 ,2018-01-05 23:51 ,... ,94 ,84 ,2018-01-05 16:13 ,1.3 ,6 ,6.1 ,44 ,2018-01-05 13:04 ,1.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,996.4 ,... ,998.0 ,2018-01-06 09:21 ,994.8 ,2018-01-06 15:51 ,17.5 ,19.6 ,2018-01-06 11:18 ,16.2 ,2018-01-06 04:05 ,... ,98 ,92 ,2018-01-06 11:14 ,0.7 ,301 ,4.4 ,308 ,2018-01-06 23:11 ,32.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,995.6 ,... ,997.4 ,2018-01-07 00:09 ,994.2 ,2018-01-07 18:28 ,18.3 ,20.3 ,2018-01-07 14:21 ,16.9 ,2018-01-07 08:01 ,... ,98 ,92 ,2018-01-07 15:21 ,0.7 ,61 ,5.0 ,41 ,2018-01-07 07:52 ,7.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,995.8 ,... ,999.6 ,2018-01-08 23:56 ,993.2 ,2018-01-08 06:57 ,19.5 ,23.6 ,2018-01-08 11:52 ,17.8 ,2018-01-08 23:18 ,... ,96 ,85 ,2018-01-08 21:42 ,1.4 ,10 ,14.6 ,321 ,2018-01-08 12:27 ,31.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,1001.5 ,... ,1004.6 ,2018-01-09 21:12 ,999.0 ,2018-01-09 12:52 ,12.6 ,18.1 ,2018-01-09 00:02 ,10.5 ,2018-01-09 23:03 ,... ,99 ,84 ,2018-01-09 05:32 ,1.6 ,46 ,9.9 ,14 ,2018-01-09 03:29 ,39.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,1004.4 ,... ,1006.8 ,2018-01-10 09:21 ,1001.8 ,2018-01-10 15:12 ,12.1 ,17.6 ,2018-01-10 15:23 ,9.7 ,2018-01-10 06:22 ,... ,79 ,52 ,2018-01-10 15:51 ,1.3 ,31 ,7.9 ,34 ,2018-01-10 16:46 ,2.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
10,11,1005.4 ,... ,1007.4 ,2018-01-11 22:43 ,1003.1 ,2018-01-11 14:44 ,11.9 ,17.6 ,2018-01-11 15:32 ,8.9 ,2018-01-11 23:51 ,... ,70 ,43 ,2018-01-11 16:31 ,1.0 ,76 ,6.9 ,30 ,2018-01-11 16:50 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
11,12,1006.4 ,... ,1008.6 ,2018-01-12 08:43 ,1003.6 ,2018-01-12 15:23 ,11.0 ,18.7 ,2018-01-12 14:34 ,6.8 ,2018-01-12 06:16 ,... ,73 ,32 ,2018-01-12 13:31 ,1.3 ,63 ,8.0 ,26 ,2018-01-12 17:27 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
12,13,1005.7 ,... ,1008.8 ,2018-01-13 08:44 ,1003.0 ,2018-01-13 14:54 ,11.7 ,19.3 ,2018-01-13 13:02 ,5.7 ,2018-01-13 05:53 ,... ,74 ,35 ,2018-01-13 11:31 ,0.9 ,162 ,6.9 ,306 ,2018-01-13 12:39 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
13,14,1002.7 ,... ,1005.9 ,2018-01-14 00:11 ,999.8 ,2018-01-14 14:41 ,14.1 ,22.2 ,2018-01-14 13:51 ,7.4 ,2018-01-14 06:21 ,... ,73 ,25 ,2018-01-14 14:11 ,0.8 ,38 ,5.7 ,245 ,2018-01-14 14:20 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
14,15,999.2 ,... ,1002.0 ,2018-01-15 00:11 ,996.4 ,2018-01-15 15:31 ,15.8 ,23.3 ,2018-01-15 13:22 ,9.1 ,2018-01-15 06:51 ,... ,77 ,33 ,2018-01-15 11:23 ,0.8 ,72 ,4.7 ,250 ,2018-01-15 15:51 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
15,16,995.9 ,... ,998.0 ,2018-01-16 00:01 ,993.3 ,2018-01-16 16:36 ,18.3 ,25.3 ,2018-01-16 15:01 ,11.6 ,2018-01-16 06:41 ,... ,67 ,12 ,2018-01-16 14:53 ,0.7 ,54 ,4.4 ,306 ,2018-01-16 12:07 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
16,17,995.3 ,... ,996.8 ,2018-01-17 07:51 ,993.8 ,2018-01-17 14:45 ,20.9 ,26.5 ,2018-01-17 13:53 ,17.1 ,2018-01-17 06:13 ,... ,76 ,46 ,2018-01-17 10:10 ,0.8 ,65 ,4.6 ,347 ,2018-01-17 10:54 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
17,18,997.1 ,... ,999.3 ,2018-01-18 09:11 ,995.4 ,2018-01-18 02:51 ,20.7 ,25.2 ,2018-01-18 15:02 ,18.0 ,2018-01-18 00:55 ,... ,90 ,73 ,2018-01-18 13:21 ,0.7 ,177 ,3.9 ,345 ,2018-01-18 13:25 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
18,19,998.2 ,... ,999.9 ,2018-01-19 09:01 ,996.5 ,2018-01-19 15:51 ,19.8 ,22.2 ,2018-01-19 14:12 ,18.3 ,2018-01-19 23:26 ,... ,97 ,89 ,2018-01-19 17:41 ,1.0 ,319 ,5.6 ,12 ,2018-01-19 09:01 ,2.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
19,20,997.1 ,... ,999.2 ,2018-01-20 10:01 ,995.5 ,2018-01-20 14:31 ,19.9 ,22.7 ,2018-01-20 13:21 ,17.9 ,2018-01-20 03:54 ,... ,94 ,86 ,2018-01-20 13:21 ,0.8 ,72 ,4.1 ,308 ,2018-01-20 13:50 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
20,21,995.7 ,... ,997.9 ,2018-01-21 08:11 ,993.6 ,2018-01-21 14:45 ,19.9 ,25.0 ,2018-01-21 12:32 ,17.6 ,2018-01-21 02:24 ,... ,94 ,71 ,2018-01-21 12:43 ,1.0 ,44 ,6.6 ,335 ,2018-01-21 13:38 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
21,22,994.3 ,... ,996.2 ,2018-01-22 06:23 ,990.8 ,2018-01-22 13:43 ,20.5 ,26.9 ,2018-01-22 12:17 ,16.9 ,2018-01-22 23:59 ,... ,85 ,54 ,2018-01-22 12:11 ,1.6 ,271 ,7.5 ,261 ,2018-01-22 14:56 ,2.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
22,23,995.6 ,... ,997.6 ,2018-01-23 09:25 ,993.3 ,2018-01-23 14:07 ,19.0 ,25.4 ,2018-01-23 14:31 ,15.1 ,2018-01-23 07:22 ,... ,84 ,59 ,2018-01-23 14:31 ,0.9 ,23 ,5.6 ,255 ,2018-01-23 15:19 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
23,24,995.9 ,... ,997.7 ,2018-01-24 09:41 ,993.3 ,2018-01-24 14:56 ,18.7 ,25.8 ,2018-01-24 13:57 ,13.7 ,2018-01-24 06:41 ,... ,81 ,49 ,2018-01-24 14:01 ,0.9 ,61 ,4.9 ,338 ,2018-01-24 12:34 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
24,25,996.5 ,... ,998.4 ,2018-01-25 09:46 ,994.5 ,2018-01-25 14:59 ,18.6 ,24.7 ,2018-01-25 13:01 ,14.7 ,2018-01-25 06:52 ,... ,85 ,55 ,2018-01-25 13:22 ,1.0 ,46 ,5.6 ,48 ,2018-01-25 21:18 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
25,26,997.1 ,... ,999.3 ,2018-01-26 08:54 ,994.9 ,2018-01-26 13:41 ,18.1 ,24.5 ,2018-01-26 12:54 ,14.4 ,2018-01-26 23:52 ,... ,82 ,58 ,2018-01-26 15:34 ,1.3 ,42 ,6.3 ,30 ,2018-01-26 18:33 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
26,27,997.5 ,... ,999.8 ,2018-01-27 08:51 ,995.8 ,2018-01-27 16:31 ,16.5 ,20.5 ,2018-01-27 16:32 ,13.6 ,2018-01-27 05:41 ,... ,87 ,73 ,2018-01-27 12:31 ,0.8 ,1 ,4.5 ,343 ,2018-01-27 13:53 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
27,28,995.2 ,... ,996.8 ,2018-01-28 08:02 ,992.9 ,2018-01-28 04:05 ,17.7 ,22.6 ,2018-01-28 12:46 ,14.4 ,2018-01-28 23:52 ,... ,95 ,72 ,2018-01-28 12:46 ,1.3 ,22 ,6.0 ,7 ,2018-01-28 18:29 ,1.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
28,29,997.7 ,... ,1000.6 ,2018-01-29 22:08 ,994.0 ,2018-01-29 02:51 ,13.4 ,17.9 ,2018-01-29 12:19 ,11.0 ,2018-01-29 22:53 ,... ,96 ,79 ,2018-01-29 12:21 ,1.6 ,43 ,7.4 ,57 ,2018-01-29 03:59 ,2.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
29,30,999.8 ,... ,1002.5 ,2018-01-30 07:11 ,997.7 ,2018-01-30 15:01 ,13.9 ,16.0 ,2018-01-30 16:42 ,11.0 ,2018-01-30 05:51 ,... ,97 ,91 ,2018-01-30 09:21 ,1.4 ,11 ,7.3 ,87 ,2018-01-30 08:04 ,1.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
30,31,999.3 ,... ,1000.8 ,2018-01-31 10:03 ,996.8 ,2018-01-31 14:32 ,15.9 ,21.1 ,2018-01-31 13:02 ,12.4 ,2018-01-31 23:41 ,... ,94 ,73 ,2018-01-31 13:02 ,1.5 ,295 ,7.8 ,20 ,2018-01-31 19:46 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
