,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,962.5 ,... ,964.9 ,2018-02-01 22:01 ,960.3 ,2018-02-01 14:23 ,8.6 ,11.2 ,2018-02-01 14:51 ,6.6 ,2018-02-01 06:43 ,... ,99 ,92 ,2018-02-01 14:51 ,X ,X ,6.7 ,2 ,2018-02-01 05:20 ,4.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,964.5 ,... ,966.5 ,2018-02-02 23:01 ,962.1 ,2018-02-02 02:21 ,9.7 ,15.0 ,2018-02-02 10:35 ,7.5 ,2018-02-02 22:21 ,... ,100 ,89 ,2018-02-02 10:35 ,X ,X ,5.3 ,7 ,2018-02-02 11:11 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,965.1 ,... ,966.8 ,2018-02-03 09:37 ,963.3 ,2018-02-03 14:03 ,6.5 ,8.1 ,2018-02-03 11:01 ,4.4 ,2018-02-03 23:47 ,... ,100 ,98 ,2018-02-03 12:41 ,X ,X ,4.2 ,3 ,2018-02-03 18:05 ,2.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,965.8 ,... ,967.7 ,2018-02-04 22:01 ,964.5 ,2018-02-04 12:52 ,5.6 ,7.7 ,2018-02-04 13:35 ,4.3 ,2018-02-04 01:34 ,... ,100 ,98 ,2018-02-04 13:56 ,X ,X ,4.1 ,1 ,2018-02-04 15:50 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,966.5 ,... ,968.8 ,2018-02-05 10:21 ,964.5 ,2018-02-05 15:25 ,3.8 ,5.1 ,2018-02-05 00:04 ,3.0 ,2018-02-05 18:25 ,... ,100 ,97 ,2018-02-05 23:40 ,X ,X ,4.3 ,360 ,2018-02-05 04:44 ,2.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,964.4 ,... ,967.7 ,2018-02-06 01:14 ,962.1 ,2018-02-06 15:41 ,7.1 ,12.7 ,2018-02-06 15:32 ,3.8 ,2018-02-06 05:31 ,... ,86 ,65 ,2018-02-06 15:57 ,X ,X ,3.8 ,6 ,2018-02-06 12:20 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,962.6 ,... ,965.0 ,2018-02-07 09:51 ,960.9 ,2018-02-07 03:01 ,9.4 ,12.3 ,2018-02-07 11:44 ,5.4 ,2018-02-07 01:11 ,... ,98 ,75 ,2018-02-07 04:01 ,X ,X ,4.1 ,360 ,2018-02-07 03:25 ,3.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,961.9 ,... ,964.7 ,2018-02-08 00:32 ,960.3 ,2018-02-08 12:51 ,11.2 ,15.4 ,2018-02-08 12:17 ,8.1 ,2018-02-08 02:41 ,... ,96 ,76 ,2018-02-08 13:49 ,X ,X ,4.5 ,360 ,2018-02-08 18:25 ,6.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,961.5 ,... ,964.5 ,2018-02-09 08:41 ,958.6 ,2018-02-09 14:11 ,14.7 ,21.7 ,2018-02-09 14:24 ,11.3 ,2018-02-09 06:01 ,... ,96 ,65 ,2018-02-09 14:42 ,X ,X ,5.9 ,360 ,2018-02-09 15:15 ,1.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,962.3 ,... ,965.0 ,2018-02-10 23:41 ,960.3 ,2018-02-10 02:33 ,15.4 ,20.9 ,2018-02-10 14:04 ,11.5 ,2018-02-10 23:58 ,... ,96 ,74 ,2018-02-10 14:04 ,X ,X ,4.9 ,360 ,2018-02-10 11:15 ,1.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
