,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,1010.8 ,... ,1013.2 ,2018-10-01 22:27 ,1008.9 ,2018-10-01 14:01 ,25.1 ,29.8 ,2018-10-01 12:21 ,20.7 ,2018-10-01 04:21 ,... ,54 ,26 ,2018-10-01 11:43 ,2.8 ,57 ,11.0 ,30 ,2018-10-01 12:22 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,1012.7 ,... ,1014.4 ,2018-10-02 09:21 ,1010.6 ,2018-10-02 13:57 ,23.7 ,27.3 ,2018-10-02 12:43 ,21.3 ,2018-10-02 05:31 ,... ,59 ,42 ,2018-10-02 12:32 ,2.5 ,81 ,12.6 ,46 ,2018-10-02 15:04 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,1012.0 ,... ,1013.7 ,2018-10-03 08:25 ,1010.0 ,2018-10-03 14:31 ,23.6 ,26.9 ,2018-10-03 13:55 ,21.1 ,2018-10-03 02:41 ,... ,65 ,52 ,2018-10-03 13:55 ,2.1 ,82 ,10.4 ,43 ,2018-10-03 14:03 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,1008.9 ,... ,1011.7 ,2018-10-04 00:01 ,1006.2 ,2018-10-04 23:22 ,21.3 ,23.0 ,2018-10-04 17:31 ,19.2 ,2018-10-04 22:11 ,... ,85 ,67 ,2018-10-04 01:51 ,0.8 ,85 ,7.7 ,271 ,2018-10-04 20:40 ,8.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,1006.4 ,... ,1008.5 ,2018-10-05 21:42 ,1004.3 ,2018-10-05 14:01 ,24.5 ,29.5 ,2018-10-05 13:32 ,19.2 ,2018-10-05 00:01 ,... ,68 ,47 ,2018-10-05 13:41 ,1.2 ,13 ,6.6 ,38 ,2018-10-05 14:17 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,1010.1 ,... ,1012.3 ,2018-10-06 22:51 ,1007.6 ,2018-10-06 01:21 ,25.0 ,28.0 ,2018-10-06 12:02 ,22.2 ,2018-10-06 23:58 ,... ,67 ,56 ,2018-10-06 10:17 ,2.7 ,46 ,9.9 ,61 ,2018-10-06 17:13 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,1012.1 ,... ,1014.1 ,2018-10-07 08:52 ,1010.6 ,2018-10-07 15:11 ,22.9 ,24.9 ,2018-10-07 13:23 ,21.2 ,2018-10-07 06:23 ,... ,79 ,71 ,2018-10-07 13:31 ,2.2 ,93 ,8.8 ,83 ,2018-10-07 12:51 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,1011.2 ,... ,1012.8 ,2018-10-08 09:44 ,1009.8 ,2018-10-08 14:21 ,23.5 ,24.4 ,2018-10-08 09:22 ,22.6 ,2018-10-08 23:24 ,... ,88 ,80 ,2018-10-08 03:51 ,1.4 ,63 ,6.6 ,29 ,2018-10-08 22:15 ,3.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,1010.1 ,... ,1011.7 ,2018-10-09 08:12 ,1008.2 ,2018-10-09 15:11 ,24.0 ,26.6 ,2018-10-09 13:01 ,22.2 ,2018-10-09 06:21 ,... ,87 ,75 ,2018-10-09 12:46 ,1.8 ,45 ,7.1 ,56 ,2018-10-09 11:55 ,9.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,1012.0 ,... ,1013.9 ,2018-10-10 22:02 ,1010.0 ,2018-10-10 03:04 ,22.9 ,24.3 ,2018-10-10 11:53 ,21.3 ,2018-10-10 23:21 ,... ,85 ,71 ,2018-10-10 08:07 ,1.6 ,78 ,7.1 ,91 ,2018-10-10 09:15 ,2.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
10,11,1015.8 ,... ,1017.9 ,2018-10-11 21:21 ,1012.8 ,2018-10-11 02:41 ,20.2 ,21.7 ,2018-10-11 00:09 ,19.2 ,2018-10-11 23:51 ,... ,92 ,87 ,2018-10-11 20:31 ,1.5 ,83 ,8.2 ,94 ,2018-10-11 15:11 ,19.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
11,12,1017.2 ,... ,1019.0 ,2018-10-12 08:41 ,1015.9 ,2018-10-12 15:01 ,19.1 ,20.1 ,2018-10-12 13:53 ,17.8 ,2018-10-12 22:03 ,... ,90 ,80 ,2018-10-12 23:41 ,2.2 ,55 ,8.8 ,50 ,2018-10-12 17:18 ,22.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
12,13,1015.5 ,... ,1017.9 ,2018-10-13 10:12 ,1013.4 ,2018-10-13 14:01 ,21.1 ,23.7 ,2018-10-13 13:22 ,19.1 ,2018-10-13 00:02 ,... ,83 ,73 ,2018-10-13 02:12 ,2.5 ,44 ,11.5 ,17 ,2018-10-13 14:44 ,1.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
13,14,1012.5 ,... ,1014.6 ,2018-10-14 00:01 ,1010.4 ,2018-10-14 13:41 ,23.5 ,27.7 ,2018-10-14 12:34 ,20.9 ,2018-10-14 05:52 ,... ,83 ,70 ,2018-10-14 12:19 ,2.4 ,42 ,8.8 ,45 ,2018-10-14 10:24 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
14,15,1011.0 ,... ,1013.2 ,2018-10-15 08:41 ,1008.3 ,2018-10-15 14:32 ,24.4 ,28.0 ,2018-10-15 14:26 ,22.3 ,2018-10-15 03:41 ,... ,81 ,65 ,2018-10-15 11:15 ,2.1 ,72 ,8.2 ,33 ,2018-10-15 13:15 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
15,16,1009.7 ,... ,1011.2 ,2018-10-16 21:34 ,1007.9 ,2018-10-16 13:41 ,23.5 ,27.1 ,2018-10-16 11:51 ,21.1 ,2018-10-16 23:11 ,... ,86 ,71 ,2018-10-16 12:00 ,0.7 ,342 ,6.6 ,13 ,2018-10-16 12:49 ,7.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
16,17,1010.7 ,... ,1012.4 ,2018-10-17 21:03 ,1008.9 ,2018-10-17 12:41 ,20.5 ,21.6 ,2018-10-17 11:51 ,19.8 ,2018-10-17 07:05 ,... ,93 ,88 ,2018-10-17 10:31 ,0.6 ,107 ,4.9 ,78 ,2018-10-17 00:19 ,31.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
17,18,1013.4 ,... ,1015.5 ,2018-10-18 20:11 ,1011.1 ,2018-10-18 00:23 ,22.2 ,24.9 ,2018-10-18 12:13 ,20.4 ,2018-10-18 00:01 ,... ,76 ,62 ,2018-10-18 12:15 ,2.3 ,94 ,9.3 ,59 ,2018-10-18 12:47 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
18,19,1016.6 ,... ,1018.4 ,2018-10-19 21:44 ,1014.0 ,2018-10-19 04:02 ,20.4 ,22.3 ,2018-10-19 00:11 ,19.6 ,2018-10-19 13:17 ,... ,81 ,65 ,2018-10-19 00:11 ,2.7 ,89 ,8.8 ,76 ,2018-10-19 19:23 ,8.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
19,20,1016.7 ,... ,1018.9 ,2018-10-20 08:51 ,1014.9 ,2018-10-20 14:31 ,21.6 ,23.2 ,2018-10-20 13:22 ,20.4 ,2018-10-20 01:21 ,... ,71 ,65 ,2018-10-20 14:00 ,2.8 ,87 ,10.4 ,80 ,2018-10-20 09:45 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
