,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,1008.0 ,... ,1010.2 ,2018-09-01 00:01 ,1006.1 ,2018-09-01 15:02 ,28.9 ,32.1 ,2018-09-01 10:42 ,26.8 ,2018-09-01 05:56 ,... ,81 ,57 ,2018-09-01 10:31 ,1.3 ,102 ,5.5 ,296 ,2018-09-01 13:38 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,1005.2 ,... ,1007.5 ,2018-09-02 00:01 ,1003.3 ,2018-09-02 15:13 ,28.9 ,32.5 ,2018-09-02 10:52 ,26.7 ,2018-09-02 05:53 ,... ,81 ,62 ,2018-09-02 10:52 ,2.0 ,204 ,6.1 ,294 ,2018-09-02 14:29 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,1003.4 ,... ,1005.0 ,2018-09-03 08:54 ,1001.7 ,2018-09-03 15:53 ,29.2 ,32.8 ,2018-09-03 10:22 ,26.8 ,2018-09-03 05:41 ,... ,78 ,58 ,2018-09-03 10:22 ,2.4 ,189 ,7.9 ,248 ,2018-09-03 13:03 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,1002.3 ,... ,1003.7 ,2018-09-04 09:51 ,999.6 ,2018-09-04 14:53 ,29.8 ,34.1 ,2018-09-04 12:14 ,27.4 ,2018-09-04 03:32 ,... ,78 ,59 ,2018-09-04 12:02 ,2.7 ,199 ,8.3 ,218 ,2018-09-04 08:24 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,1003.1 ,... ,1004.6 ,2018-09-05 09:31 ,1001.4 ,2018-09-05 15:55 ,29.8 ,33.1 ,2018-09-05 16:15 ,27.9 ,2018-09-05 05:12 ,... ,81 ,66 ,2018-09-05 16:15 ,1.4 ,200 ,6.4 ,297 ,2018-09-05 12:27 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,1003.5 ,... ,1004.8 ,2018-09-06 09:17 ,1001.8 ,2018-09-06 15:41 ,29.8 ,32.8 ,2018-09-06 11:22 ,26.8 ,2018-09-06 06:21 ,... ,81 ,64 ,2018-09-06 11:31 ,1.1 ,146 ,5.6 ,328 ,2018-09-06 14:17 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,1004.1 ,... ,1006.2 ,2018-09-07 22:09 ,1002.1 ,2018-09-07 14:43 ,29.6 ,33.1 ,2018-09-07 09:13 ,26.1 ,2018-09-07 22:51 ,... ,79 ,63 ,2018-09-07 09:13 ,1.6 ,10 ,6.1 ,281 ,2018-09-07 13:33 ,6.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,1005.5 ,... ,1006.9 ,2018-09-08 08:54 ,1004.2 ,2018-09-08 16:08 ,27.9 ,30.4 ,2018-09-08 10:31 ,26.2 ,2018-09-08 23:29 ,... ,84 ,74 ,2018-09-08 10:43 ,2.5 ,33 ,9.8 ,40 ,2018-09-08 21:26 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,1006.7 ,... ,1008.7 ,2018-09-09 22:31 ,1004.9 ,2018-09-09 15:36 ,26.1 ,28.1 ,2018-09-09 10:31 ,24.7 ,2018-09-09 23:49 ,... ,83 ,75 ,2018-09-09 16:02 ,6.0 ,34 ,18.7 ,50 ,2018-09-09 14:54 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,1005.8 ,... ,1008.1 ,2018-09-10 00:01 ,1003.4 ,2018-09-10 14:57 ,26.7 ,29.8 ,2018-09-10 12:01 ,24.0 ,2018-09-10 05:01 ,... ,79 ,70 ,2018-09-10 12:01 ,5.0 ,33 ,16.6 ,40 ,2018-09-10 14:48 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
