,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpDay,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,Precp1DayMax,Precp1DayMaxTime,RH,EvapA,SunShine,GloblRad,UVI Max Mean,UVI Max,UVI Max Time,Cloud Amount
0,01,1015.8 ,... ,1029.2 ,2016-01-24 19:41 ,1004.7 ,2016-01-17 15:03 ,16.7 ,25.8 ,2016-01-16 14:23 ,4.6 ,2016-01-25 06:51 ,... ,2.5 ,356 ,20.1 ,339 ,2016-01-24 02:02 ,186.0 ,... ,17 ,... , ,... , ,33.0 ,2016-01-17 00:00 ,81 ,... ,... ,... ,... ,... , ,... 
1,02,1017.3 ,... ,1024.5 ,2016-02-25 09:41 ,1008.5 ,2016-02-13 13:44 ,16.2 ,31.2 ,2016-02-13 14:01 ,7.2 ,2016-02-08 05:51 ,... ,2.6 ,357 ,18.7 ,16 ,2016-02-06 15:05 ,18.5 ,... ,7 ,... , ,... , ,9.5 ,2016-02-11 00:00 ,74 ,... ,... ,... ,... ,... , ,... 
2,03,1013.8 ,... ,1021.7 ,2016-03-28 09:51 ,1006.6 ,2016-03-08 15:15 ,18.4 ,29.0 ,2016-03-18 12:41 ,10.0 ,2016-03-28 06:31 ,... ,2.0 ,357 ,15.0 ,26 ,2016-03-10 15:47 ,203.0 ,... ,16 ,... , ,... , ,52.5 ,2016-03-10 00:00 ,79 ,... ,... ,... ,... ,... , ,... 
3,04,1007.8 ,... ,1015.0 ,2016-04-19 08:32 ,999.4 ,2016-04-13 14:00 ,25.0 ,33.4 ,2016-04-21 12:51 ,17.3 ,2016-04-19 05:11 ,... ,1.7 ,6 ,15.1 ,348 ,2016-04-18 05:42 ,179.0 ,... ,9 ,... , ,... , ,35.5 ,2016-04-24 00:00 ,80 ,... ,... ,... ,... ,... , ,... 
4,05,1007.7 ,... ,1013.6 ,2016-05-14 10:31 ,1002.3 ,2016-05-24 15:51 ,27.7 ,35.3 ,2016-05-28 12:41 ,19.5 ,2016-05-17 05:33 ,... ,1.9 ,155 ,13.5 ,349 ,2016-05-16 14:27 ,79.0 ,... ,7 ,... , ,... , ,20.0 ,2016-05-22 00:00 ,76 ,... ,... ,... ,... ,... , ,... 
5,06,1006.7 ,... ,1015.6 ,2016-06-29 21:01 ,1002.0 ,2016-06-13 18:41 ,28.9 ,35.0 ,2016-06-28 11:25 ,23.9 ,2016-06-13 05:26 ,... ,2.1 ,150 ,12.0 ,181 ,2016-06-12 16:51 ,196.0 ,... ,13 ,... , ,... , ,51.0 ,2016-06-13 00:00 ,77 ,... ,... ,... ,... ,... , ,... 
6,07,1003.2 ,... ,1012.5 ,2016-07-01 19:45 ,982.8 ,2016-07-08 13:01 ,29.7 ,36.3 ,2016-07-29 12:03 ,23.9 ,2016-07-02 17:18 ,... ,2.1 ,150 ,16.0 ,248 ,2016-07-12 16:49 ,85.0 ,... ,9 ,... , ,... , ,30.5 ,2016-07-03 00:00 ,74 ,... ,... ,... ,... ,... , ,... 
7,08,999.5 ,... ,1006.7 ,2016-08-03 21:53 ,994.4 ,2016-08-01 04:54 ,29.4 ,35.0 ,2016-08-09 13:33 ,24.7 ,2016-08-20 06:01 ,... ,1.8 ,154 ,11.1 ,310 ,2016-08-28 11:30 ,139.0 ,... ,12 ,... , ,... , ,36.0 ,2016-08-17 00:00 ,77 ,... ,... ,... ,... ,... , ,... 
8,09,1001.2 ,... ,1009.9 ,2016-09-21 09:41 ,952.6 ,2016-09-27 15:01 ,28.1 ,36.4 ,2016-09-14 15:23 ,24.3 ,2016-09-20 05:55 ,... ,2.3 ,180 ,42.9 ,5 ,2016-09-27 14:54 ,155.5 ,... ,14 ,... , ,... , ,35.5 ,2016-09-27 00:00 ,78 ,... ,... ,... ,... ,... , ,... 
9,10,1005.8 ,... ,1015.0 ,2016-10-31 08:01 ,995.7 ,2016-10-20 14:11 ,27.5 ,34.6 ,2016-10-20 15:51 ,22.4 ,2016-10-31 06:12 ,... ,2.0 ,356 ,12.4 ,340 ,2016-10-29 15:53 ,30.0 ,... ,6 ,... , ,... , ,14.0 ,2016-10-21 00:00 ,79 ,... ,... ,... ,... ,... , ,... 
10,11,1011.2 ,... ,1017.5 ,2016-11-29 09:42 ,1006.1 ,2016-11-05 14:12 ,23.4 ,32.1 ,2016-11-19 12:11 ,17.1 ,2016-11-29 06:31 ,... ,2.2 ,1 ,13.5 ,360 ,2016-11-02 12:15 ,66.5 ,... ,8 ,... , ,... , ,39.0 ,2016-11-23 00:00 ,75 ,... ,... ,... ,... ,... , ,... 
11,12,1013.4 ,... ,1019.6 ,2016-12-16 09:19 ,1007.0 ,2016-12-09 14:43 ,19.9 ,30.1 ,2016-12-21 12:54 ,12.9 ,2016-12-28 11:44 ,... ,2.4 ,358 ,17.8 ,347 ,2016-12-27 14:33 ,8.5 ,... ,1 ,... , ,... , ,8.5 ,2016-12-28 00:00 ,73 ,... ,... ,... ,... ,... , ,... 
