,EI,id,long,lat
1,-0.09999999999999898,466880,121.44200000000001,24.9976
2,0.6666666666666667,466900,121.4489,25.1649
3,1.0,466910,121.5297,25.1826
4,-0.2999999999999996,466920,121.5149,25.0377
5,1.0,466930,121.5445,25.1621
6,0.23333333333333428,466940,121.7405,25.1333
7,1.0,466950,122.0797,25.628
8,0.9000000000000009,466990,121.6133,23.9751
10,0.7741697416974168,467060,121.8574,24.5967
11,0.9333333333333323,467080,121.7565,24.764
12,0.32362204724409444,467110,118.2893,24.4073
13,0.4622047244094487,467300,119.6675,23.256999999999998
14,0.7066929133858267,467350,119.5631,23.5655
15,0.5333333333333339,467410,120.2048,22.9932
16,0.36666666666666714,467420,120.2367,23.0384
17,0.33333333333333337,467440,120.3157,22.566
18,0.3103674540682419,467480,120.4329,23.4959
19,0.4000000000000009,467490,120.6841,24.1457
20,0.992250922509225,467530,120.8132,23.5082
21,-0.38976377952755903,467540,120.9038,22.3557
22,0.8935643564356436,467550,120.9595,23.4876
23,0.2999999999999995,467571,121.0142,24.8279
24,0.5333333333333339,467590,120.7463,22.0039
25,0.6333333333333329,467610,121.3734,23.0975
26,1.0,467620,121.5583,22.037
27,1.0,467650,120.9081,23.8813
28,-0.4475065616797902,467660,121.1546,22.7522
29,0.32346456692913406,467770,120.5234,24.256
31,0.6314960629921259,467990,119.9234,26.1693
32,0.0,C0A520,121.402,24.9749
33,0.7333333333333343,C0A530,121.7094,24.9382
34,1.0,C0A540,121.7459,24.8928
35,0.599999999999999,C0A550,121.8237,24.9712
36,0.6333333333333329,C0A560,121.5028,24.7762
37,1.0,C0A570,121.598,24.8482
38,-0.36666666666666714,C0A580,121.5463,24.9224
39,0.5,C0A640,121.6629,24.9939
40,0.7666666666666657,C0A650,121.7429,25.0027
41,0.599999999999999,C0A660,121.8011,25.1132
42,1.0,C0A860,121.633,25.1659
43,1.0,C0A870,121.6087,25.1322
44,0.6751537515375162,C0A880,121.9421,25.0178
45,0.7000000000000004,C0A890,121.8642,25.035999999999998
46,0.8666666666666671,C0A920,121.5653,25.2638
