,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,1001.3 ,... ,1003.7 ,2018-01-01 09:11 ,998.9 ,2018-01-01 14:26 ,16.6 ,25.3 ,2018-01-01 13:16 ,11.9 ,2018-01-01 05:41 ,... ,81 ,47 ,2018-01-01 13:16 ,2.6 ,335 ,8.9 ,352 ,2018-01-01 14:41 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,1000.7 ,... ,1002.7 ,2018-01-02 08:53 ,998.3 ,2018-01-02 14:41 ,17.5 ,24.1 ,2018-01-02 13:47 ,12.8 ,2018-01-02 04:51 ,... ,89 ,56 ,2018-01-02 09:22 ,1.9 ,136 ,6.9 ,350 ,2018-01-02 13:19 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,1000.3 ,... ,... , ,... , ,17.9 ,... , ,... , ,... ,94 ,... , ,1.7 ,50 ,... ,... , ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,999.4 ,... ,1001.8 ,2018-01-04 09:01 ,997.4 ,2018-01-04 15:31 ,17.6 ,20.6 ,2018-01-04 10:06 ,15.9 ,2018-01-04 00:42 ,... ,99 ,89 ,2018-01-04 10:10 ,2.1 ,330 ,9.0 ,7 ,2018-01-04 12:19 ,1.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,998.2 ,... ,1000.4 ,2018-01-05 09:44 ,996.5 ,2018-01-05 14:51 ,16.9 ,19.5 ,2018-01-05 11:21 ,15.6 ,2018-01-05 22:16 ,... ,100 ,94 ,2018-01-05 15:19 ,2.4 ,341 ,9.6 ,355 ,2018-01-05 15:39 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,997.3 ,... ,998.7 ,2018-01-06 08:55 ,995.8 ,2018-01-06 15:32 ,16.9 ,19.8 ,2018-01-06 11:55 ,15.6 ,2018-01-06 00:14 ,... ,99 ,91 ,2018-01-06 11:56 ,1.7 ,328 ,7.0 ,339 ,2018-01-06 05:41 ,16.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,996.5 ,... ,998.4 ,2018-01-07 08:51 ,994.9 ,2018-01-07 18:48 ,17.7 ,20.0 ,2018-01-07 11:13 ,16.4 ,2018-01-07 07:04 ,... ,98 ,81 ,2018-01-07 11:13 ,3.4 ,26 ,18.4 ,7 ,2018-01-07 08:21 ,18.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,996.4 ,... ,1001.5 ,2018-01-08 23:24 ,993.8 ,2018-01-08 07:01 ,18.3 ,20.6 ,2018-01-08 08:12 ,13.2 ,2018-01-08 23:53 ,... ,100 ,100 ,2018-01-08 00:01 ,2.1 ,6 ,15.6 ,5 ,2018-01-08 11:15 ,33.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,1002.9 ,... ,1005.5 ,2018-01-09 21:31 ,1000.2 ,2018-01-09 00:21 ,10.7 ,13.9 ,2018-01-09 00:21 ,9.2 ,2018-01-09 09:11 ,... ,97 ,51 ,2018-01-09 23:34 ,3.2 ,335 ,14.5 ,16 ,2018-01-09 03:55 ,20.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,1005.6 ,... ,1008.0 ,2018-01-10 09:41 ,1003.3 ,2018-01-10 14:31 ,11.4 ,16.2 ,2018-01-10 12:32 ,9.4 ,2018-01-10 21:01 ,... ,63 ,46 ,2018-01-10 22:19 ,3.3 ,312 ,11.7 ,2 ,2018-01-10 10:39 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
