,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
0,01,997.9 ,... ,999.8 ,2018-07-02 00:00 ,996.9 ,2018-07-01 16:47 ,28.5 ,34.5 ,2018-07-01 11:01 ,24.1 ,2018-07-01 03:20 ,... ,... ,/ , ,1.1 ,330 ,5.0 ,340 ,2018-07-01 03:53 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
1,02,996.5 ,... ,997.6 ,2018-07-02 09:01 ,995.2 ,2018-07-02 17:47 ,26.7 ,31.6 ,2018-07-02 10:11 ,23.2 ,2018-07-02 16:54 ,... ,... ,/ , ,2.2 ,341 ,8.3 ,330 ,2018-07-02 23:57 ,3.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
2,03,995.7 ,... ,996.5 ,2018-07-03 11:00 ,994.7 ,2018-07-03 23:46 ,27.9 ,33.6 ,2018-07-03 11:39 ,23.2 ,2018-07-03 05:15 ,... ,... ,/ , ,1.1 ,342 ,8.0 ,327 ,2018-07-03 01:51 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
3,04,995.2 ,... ,996.9 ,2018-07-04 21:42 ,993.4 ,2018-07-04 02:48 ,28.4 ,35.7 ,2018-07-04 13:16 ,24.1 ,2018-07-04 00:34 ,... ,... ,/ , ,0.9 ,32 ,6.4 ,339 ,2018-07-04 03:41 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
4,05,995.7 ,... ,997.9 ,2018-07-05 21:37 ,994.1 ,2018-07-05 03:38 ,27.8 ,32.6 ,2018-07-05 10:24 ,24.2 ,2018-07-05 02:43 ,... ,... ,/ , ,0.6 ,326 ,5.3 ,341 ,2018-07-05 06:04 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
5,06,997.3 ,... ,999.4 ,2018-07-06 23:20 ,995.6 ,2018-07-06 16:29 ,28.3 ,34.7 ,2018-07-06 13:10 ,25.1 ,2018-07-06 05:29 ,... ,... ,/ , ,0.7 ,36 ,5.1 ,37 ,2018-07-06 16:13 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
6,07,999.8 ,... ,1002.5 ,2018-07-07 22:51 ,998.4 ,2018-07-07 02:52 ,27.4 ,33.4 ,2018-07-07 14:09 ,24.2 ,2018-07-07 23:57 ,... ,... ,/ , ,1.3 ,192 ,8.5 ,215 ,2018-07-07 12:34 ,7.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
7,08,1002.0 ,... ,1003.9 ,2018-07-08 21:08 ,1000.3 ,2018-07-08 04:41 ,27.5 ,35.6 ,2018-07-08 12:17 ,23.1 ,2018-07-08 04:09 ,... ,... ,/ , ,1.0 ,336 ,5.5 ,332 ,2018-07-08 23:30 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
8,09,1002.4 ,... ,1004.7 ,2018-07-09 09:13 ,1000.7 ,2018-07-09 16:47 ,28.2 ,36.6 ,2018-07-09 12:25 ,24.1 ,2018-07-09 22:38 ,... ,... ,/ , ,1.3 ,358 ,6.3 ,343 ,2018-07-09 04:39 ,0.5 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
9,10,995.3 ,... ,1002.3 ,2018-07-11 00:00 ,987.6 ,2018-07-10 23:58 ,28.3 ,37.4 ,2018-07-10 11:25 ,23.3 ,2018-07-10 04:15 ,... ,... ,/ , ,1.6 ,187 ,8.2 ,206 ,2018-07-10 17:28 ,0.0 ,... ,... , ,... , ,... ,... ,... ,... ,... ,... , ,... 
