,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpDay,PrecpMax10,PrecpMax10Time,PrecpHrMax,PrecpHrMaxTime,Precp1DayMax,Precp1DayMaxTime,RH,EvapA,SunShine,GloblRad,UVI Max Mean,UVI Max,UVI Max Time,Cloud Amount
0,01,1022.1 ,... ,1029.9 ,2011-01-30 10:00 ,1012.9 ,2011-01-14 14:26 ,13.8 ,23.9 ,2011-01-14 12:42 ,7.9 ,2011-01-16 07:52 ,... ,1.2 ,272 ,0.7 ,4 ,2011-01-06 01:00 ,257.0 ,... ,27 ,... , ,... , ,86.0 ,2011-01-26 00:00 ,/ ,... ,/ ,... ,... ,... , ,... 
1,02,1017.1 ,... ,1025.7 ,2011-02-14 22:39 ,1006.1 ,2011-02-08 14:13 ,17.3 ,28.3 ,2011-02-27 15:15 ,9.7 ,2011-02-15 02:44 ,... ,1.0 ,272 ,0.7 ,9 ,2011-02-26 10:07 ,81.5 ,... ,12 ,... , ,... , ,21.5 ,2011-02-09 00:00 ,/ ,... ,/ ,... ,... ,... , ,... 
2,03,1020.3 ,... ,1027.9 ,2011-03-25 21:28 ,1009.3 ,2011-03-20 16:09 ,16.1 ,30.0 ,2011-03-21 12:21 ,11.3 ,2011-03-04 18:36 ,... ,1.1 ,271 ,0.9 ,0 ,2011-03-01 03:09 ,234.0 ,... ,18 ,... , ,... , ,50.0 ,2011-03-27 00:00 ,/ ,... ,/ ,... ,... ,... , ,... 
3,04,1014.4 ,... ,1022.4 ,2011-04-05 10:00 ,1003.5 ,2011-04-27 04:21 ,21.2 ,32.3 ,2011-04-15 15:54 ,13.4 ,2011-04-06 03:58 ,... ,1.0 ,275 ,0.9 ,1 ,2011-04-01 10:07 ,12.5 ,... ,10 ,... , ,... , ,2.5 ,2011-04-09 00:00 ,/ ,... ,/ ,... ,... ,... , ,... 
4,05,1009.4 ,... ,1016.5 ,2011-05-14 21:55 ,1000.7 ,2011-05-28 10:29 ,24.4 ,34.3 ,2011-05-11 14:45 ,18.0 ,2011-05-29 05:36 ,... ,1.0 ,82 ,1.1 ,1 ,2011-05-08 16:03 ,344.0 ,... ,13 ,... , ,... , ,171.0 ,2011-05-27 00:00 ,/ ,... ,/ ,... ,... ,... , ,... 
5,06,1006.0 ,... ,1011.6 ,2011-06-29 22:35 ,990.2 ,2011-06-25 03:34 ,28.2 ,36.0 ,2011-06-15 13:26 ,23.6 ,2011-06-04 05:22 ,... ,1.1 ,269 ,1.2 ,4 ,2011-06-20 11:05 ,121.0 ,... ,10 ,... , ,... , ,38.5 ,2011-06-24 00:00 ,/ ,... ,/ ,... ,... ,... , ,... 
6,07,1004.9 ,... ,1011.3 ,2011-07-01 07:41 ,996.6 ,2011-07-19 03:08 ,29.2 ,35.7 ,2011-07-04 14:15 ,24.9 ,2011-07-18 05:33 ,... ,1.4 ,102 ,1.5 ,4 ,2011-07-27 16:03 ,36.0 ,... ,7 ,... , ,... , ,17.0 ,2011-07-11 00:00 ,/ ,... ,/ ,... ,... ,... , ,... 
7,08,1005.4 ,... ,1012.3 ,2011-08-15 10:37 ,993.7 ,2011-08-30 15:02 ,29.5 ,37.4 ,2011-08-04 14:47 ,24.1 ,2011-08-28 13:57 ,... ,1.5 ,81 ,1.6 ,7 ,2011-08-28 10:00 ,201.0 ,... ,5 ,... , ,... , ,92.0 ,2011-08-28 00:00 ,/ ,... ,/ ,... ,... ,... , ,... 
8,09,1008.9 ,... ,1014.6 ,2011-09-22 08:56 ,1000.1 ,2011-09-01 03:34 ,26.8 ,34.4 ,2011-09-29 12:31 ,20.2 ,2011-09-22 16:13 ,... ,1.2 ,32 ,1.1 ,6 ,2011-09-28 15:08 ,60.0 ,... ,7 ,... , ,... , ,30.0 ,2011-09-01 00:00 ,/ ,... ,/ ,... ,... ,... , ,... 
9,10,1014.9 ,... ,1020.7 ,2011-10-25 21:24 ,1009.2 ,2011-10-13 14:10 ,23.3 ,32.3 ,2011-10-24 12:52 ,19.3 ,2011-10-19 00:50 ,... ,1.1 ,35 ,1.3 ,5 ,2011-10-03 05:05 ,814.0 ,... ,25 ,... , ,... , ,343.5 ,2011-10-03 00:00 ,/ ,... ,/ ,... ,... ,... , ,... 
10,11,1015.4 ,... ,1026.0 ,2011-11-21 08:47 ,1006.9 ,2011-11-19 04:30 ,22.2 ,32.4 ,2011-11-05 13:03 ,17.0 ,2011-11-24 06:28 ,... ,1.0 ,272 ,1.0 ,5 ,2011-11-16 09:06 ,738.0 ,... ,23 ,... , ,... , ,137.0 ,2011-11-15 00:00 ,/ ,... ,/ ,... ,... ,... , ,... 
11,12,1020.2 ,... ,1027.4 ,2011-12-26 09:23 ,1011.2 ,2011-12-07 13:55 ,16.6 ,30.3 ,2011-12-07 13:51 ,10.9 ,2011-12-24 22:15 ,... ,1.1 ,270 ,0.8 ,8 ,2011-12-07 15:05 ,582.0 ,... ,25 ,... , ,... , ,78.0 ,2011-12-07 00:00 ,/ ,... ,/ ,... ,... ,... , ,... 
